Title,Link
[배종찬의 보안 빅데이터] AI 세계 6위 한국, 美中과는 ‘하늘과 땅’차이,https://www.boannews.com/media/view.asp?idx=138890&page=1&kind=2
[한국정보공학기술사 보안을 論하다-22] 기술 대홍수 속에서 우리가 놓친 것들,https://www.boannews.com/media/view.asp?idx=138889&page=1&kind=1
퍼플렉시티 ‘코멧’, 피싱·가짜쇼핑몰에 무력... AI 브라우저 보안 적신호,https://www.boannews.com/media/view.asp?idx=138885&page=1&kind=4
정보보호 국가 R&D, 성과와 전망은? IITP, 정보보호분야 과제 협의체 개최,https://www.boannews.com/media/view.asp?idx=138884&page=1&kind=2
IP가 AI를 만나면...‘IPCON 2025’ 개막, 코엑스서 26일,https://www.boannews.com/media/view.asp?idx=138882&page=1&kind=1
[IP포토] 특허청 차장, 한국평가데이터 방문...AI 활용방안 모색,https://www.boannews.com/media/view.asp?idx=138881&page=1&kind=1
특허청·보호원, ‘지재권’ 허위표시 주방용품 무더기 적발,https://www.boannews.com/media/view.asp?idx=138880&page=1&kind=1
소버린 로그인 위한 핵심 포인트는? ‘패스워드리스 얼라이언스 포럼 컨퍼런스’ 개최,https://www.boannews.com/media/view.asp?idx=138878&page=1&kind=2
LGU+, 경찰청과 보이스피싱 긴급 대응 체계 구축,https://www.boannews.com/media/view.asp?idx=138877&page=1&kind=1
애플 영업비밀 훔쳐 오포로 이직한 중국인 직원? 애플, 오포 상대 소송 제기,https://www.boannews.com/media/view.asp?idx=138875&page=1&kind=1
체크멀-포유디지탈, 디지털 보안-디바이스 융합...신시장 개척,https://www.boannews.com/media/view.asp?idx=138892&page=1&kind=3
[양자와 보안] KT 양자키분배 기술 기반 장비, 국정원 보안인증 획득,https://www.boannews.com/media/view.asp?idx=138888&page=1&kind=3
위드앤아이티, 2025 큐샌 솔루션데이 성료,https://www.boannews.com/media/view.asp?idx=138887&page=1&kind=3
S2W, 사우디 정부기관에 안보 AI 플랫폼 공급...중동 진출 본격화,https://www.boannews.com/media/view.asp?idx=138886&page=1&kind=3
카스퍼스키, 기업 보안팀 및 학계 특화 글로벌 CTF 개최,https://www.boannews.com/media/view.asp?idx=138883&page=1&kind=3
SKT, ‘대한민국 사회적가치 페스타’서 AI 기반 ESG 활동 소개,https://www.boannews.com/media/view.asp?idx=138879&page=1&kind=3
