Title,Link
[단독] 대한민국 정부가 털렸다... 행안부·외교부·방첩사, 북한 추정 해킹에 국가안보 ‘비상’,https://www.boannews.com/media/view.asp?idx=138636&page=1&kind=1
AI 해킹도 세계 최정상 한국, ‘팀 애틀랜타’ AIxCC 최종 우승,https://www.boannews.com/media/view.asp?idx=138633&page=1&kind=4
[블랙햇 2025] “AI 중심 보안 생태계 본격화”... 사이버 보안 패러다임 전환,https://www.boannews.com/media/view.asp?idx=138631&page=1&kind=3
남성 전용 데이트 정보 앱 ‘티온허’, 사용자 개인정보 무방비 노출,https://www.boannews.com/media/view.asp?idx=138629&page=1&kind=1
[인터뷰] 권윤정 시원네트웍스 대표 “보안, 단순 ‘방어’ 아닌 신뢰를 ‘디자인’ 하는 것”,https://www.boannews.com/media/view.asp?idx=138610&page=1&kind=3
[블랙햇 2025] “AI 어시스턴트가 악성 에이전트로”…제니티, 주요 기업 AI 보안 취약점 대거 공개,https://www.boannews.com/media/view.asp?idx=138626&page=1&kind=1
[블랙햇 2025] AI부터 스마트팜까지... 차세대 사이버 위협 대응 방안 교류,https://www.boannews.com/media/view.asp?idx=138619&page=1&kind=3
"반도체 등 우선 심판"...특허심판 절차 개선,https://www.boannews.com/media/view.asp?idx=138618&page=1&kind=1
[카드뉴스] 실전급 위협 전세계 ‘드론 경보’ 확산…공항·도심 잇단 사건들, 안티드론 대응,https://www.boannews.com/media/view.asp?idx=138616&page=1&kind=1
[블랙햇 2025] 세계 최대 규모 보안 컨퍼런스 개막... 사이버 위협 조직화 집중 조명,https://www.boannews.com/media/view.asp?idx=138600&page=1&kind=4
과기정통부-KISA, 정보보호 공시 사후검증 나서,https://www.boannews.com/media/view.asp?idx=138639&page=1&kind=2
과기정통부, ‘2025 자율주행 AI 챌린지’ 모집,https://www.boannews.com/media/view.asp?idx=138638&page=1&kind=2
BoB 12기, 데프콘 33서 선박 사이버보안 연구 성과 발표,https://www.boannews.com/media/view.asp?idx=138641&page=1&kind=5
KT, 한국수자원공사 ‘5G 스마트 오피스망’ 구축...“외근·출장에도 안전한 업무 접속”,https://www.boannews.com/media/view.asp?idx=138637&page=1&kind=3
IPO 재개한 S2W, 전자증권 전환 개시 절차 완료,https://www.boannews.com/media/view.asp?idx=138632&page=1&kind=3
VIGI, 5배 광학 줌 지원하는 전동식 가변 초점 돔 네트워크 카메라 출시,https://www.boannews.com/media/view.asp?idx=138630&page=1&kind=3
[ISEC 2025 미리보기] 쿼리시스템즈, 통합형 오픈 XDR 솔루션 ‘QTIE’로 보안 자동화,https://www.boannews.com/media/view.asp?idx=138613&page=1&kind=3
[ISEC 2025 미리보기] 세이퍼존, ‘SaferZone-Edge’ 제로트러스트 보안 플랫폼 공개,https://www.boannews.com/media/view.asp?idx=138612&page=1&kind=3
NIA-인공지능안전연구소, AI 신뢰성 평가 사업 착수,https://www.boannews.com/media/view.asp?idx=138623&page=1&kind=3
[ISEC 2025 미리보기] 스플래시탑, 제로트러스트 기반 원격 접속·지원 솔루션 선보여,https://www.boannews.com/media/view.asp?idx=138584&page=1&kind=3
배경훈 과기정통부 장관 “민관 적극 협력해 AI로 보이스피싱 근절”,https://www.boannews.com/media/view.asp?idx=138617&page=1&kind=2
