Title,Link
SGA솔루션즈, SGN 합병 시너지 극대화 “차세대 보안 리딩기업 도약 목표”,https://www.boannews.com/media/view.asp?idx=138934&page=2&kind=3
IBM-AMD, 양자 중심 슈퍼컴퓨터 시대 연다,https://www.boannews.com/media/view.asp?idx=138935&page=2&kind=3
[ISEC 2025] “370조원 보안 시장 고작 1.5% 한국, 협력 부재”...쿼드마이너, 솔루션 통합 ‘상생’ 강조,https://www.boannews.com/media/view.asp?idx=138932&page=2&kind=3
[ISEC 2025] 강한철 김앤장 변호사, “AI 보안, 변화한 현실 맞춰 규제 정비 필요”,https://www.boannews.com/media/view.asp?idx=138931&page=2&kind=2
[ISEC 2025] 비전 언어 모델(VLM) 이용한 AI 보안관제 기술 공유,https://www.boannews.com/media/view.asp?idx=138933&page=2&kind=3
클라우드플레어, 기업 안전한 AI 도입 위한 제로트러스트 보안 기능 발표,https://www.boannews.com/media/view.asp?idx=138930&page=2&kind=3
[ISEC 2025] “기업 보안 침해는 이제 뉴노멀”…KT, 변화하는 보안 패러다임 속 핵심 보안 전략 제시,https://www.boannews.com/media/view.asp?idx=138929&page=2&kind=3
2분기 랜섬웨어 활동 일시 소강...‘킬린’ 그룹 도약,https://www.boannews.com/media/view.asp?idx=138928&page=2&kind=1
[ISEC 2025] 정보보호 전문가 10만명이 꼽은 산업별 보안 1위 기업 어디?,https://www.boannews.com/media/view.asp?idx=138927&page=2&kind=3
[단독] 초대 지식재산처장...국정기획위 ‘송경희’ 유력,https://www.boannews.com/media/view.asp?idx=138926&page=2&kind=1
‘IPCON 2025’ 성료...300여 참관객 운집,https://www.boannews.com/media/view.asp?idx=138925&page=2&kind=1
여의시스템, 기업 맞춤형 서버 구축 돕는 ‘성공적인 서버 구축 가이드북’ 배포,https://www.boannews.com/media/view.asp?idx=138924&page=2&kind=3
스타트업, 특허·조달·투자 정부 지원받아...특허청 등 ‘오픈이노베이션’ 합동 개최,https://www.boannews.com/media/view.asp?idx=138923&page=2&kind=1
S2W, 국제사이버범죄대응 심포지엄서 생성형 AI 보안 위협 대응 방안 제시,https://www.boannews.com/media/view.asp?idx=138922&page=2&kind=3
스틸리언, IBK기업은행 스마트캠퍼스 구축 사업에 ‘앱수트’ 공급,https://www.boannews.com/media/view.asp?idx=138921&page=2&kind=3
TTA, 한국감시기기공업협동조합-한국영상정보연구조와 CCTV 보안인증 협력,https://www.boannews.com/media/view.asp?idx=138920&page=2&kind=2
[ISEC 2025] 문귀 포티넷 코리아 전무 “올해 20% 성장 목표 순조로워”,https://www.boannews.com/media/view.asp?idx=138915&page=2&kind=3
한미일 외교당국-민간 업계, 北 IT 노동자 위장 취업 대응책 모색,https://www.boannews.com/media/view.asp?idx=138919&page=2&kind=2
[bnTV] 아시아 최대 사이버 보안 콘퍼런스 ‘ISEC 2025’ 성황리 개막!,https://www.boannews.com/media/view.asp?idx=138918&page=2&kind=2
안랩, 초등학생 코딩교육 ‘2025 스마트 코드 크리에이터 교실’ 개강,https://www.boannews.com/media/view.asp?idx=138917&page=2&kind=3
개인정보의 날 맞아...개인정보위, 일상 속 ‘내 정보’ 지키기 캠페인,https://www.boannews.com/media/view.asp?idx=138916&page=3&kind=2
[ISEC 2025] 과기정통부, “국가 차원 AI 보안 필요...보안 패러다임 선제적 전환해야”,https://www.boannews.com/media/view.asp?idx=138911&page=3&kind=2
[ISEC 2025] 정보보호 모범 기업 쿠팡의 노하우...“레드팀-위협정보팀 협업 기반 선제적 보안”,https://www.boannews.com/media/view.asp?idx=138898&page=3&kind=3
[ISEC 2025] 포티넷 AI 기반 사고 대응 역량 공개…“1000명 글로벌 연구진이 매일 1000건 위협 분석”,https://www.boannews.com/media/view.asp?idx=138909&page=3&kind=3
[ISEC 2025] MS, ‘통합보안’으로 AI 시대 지킨다...시큐리티 코파일럿·퍼뷰 제안,https://www.boannews.com/media/view.asp?idx=138910&page=3&kind=3
[ISEC 2025] KISA, 정보보안·물리보안 제품 인증제도 한눈에,https://www.boannews.com/media/view.asp?idx=138904&page=3&kind=2
[ISEC 2025] 중앙전파관리소-한국CISO협의회, 제12회 CISO 역량강화 워크숍 공동 개최,https://www.boannews.com/media/view.asp?idx=138902&page=3&kind=2
아시아 최대 보안 콘퍼런스 ISEC 2025,  ‘‘AI·SECURITY’’ 주제로 성황리 개막!,https://www.boannews.com/media/view.asp?idx=138908&page=3&kind=3
쿠도커뮤니케이션, 리더 성과관리 교육 성료,https://www.boannews.com/media/view.asp?idx=138907&page=3&kind=3
하이크비전, 중대재해 대비 AI 영상 분석 솔루션 발표,https://www.boannews.com/media/view.asp?idx=138906&page=3&kind=3
파수, ‘파수 DSPM’ 업데이트… 멀티클라우드 저장소 SaaS앱 흩어진 데이터 통합 관리,https://www.boannews.com/media/view.asp?idx=138905&page=3&kind=3
VIGI, AI 기반 풀 컬러 나이트 비전 ‘InSight S345S’ 네트워크 카메라 출시,https://www.boannews.com/media/view.asp?idx=138901&page=3&kind=3
HS효성인포메이션시스템, 창립 40주년 맞아 AX 선도기업 비전 선포,https://www.boannews.com/media/view.asp?idx=138900&page=3&kind=3
제네텍 글로벌 VMS 시장 점유율 1위 유지,https://www.boannews.com/media/view.asp?idx=138899&page=3&kind=3
조달청, 공정조달관리시스템 고도화로 불공정 조달행위 감시 강화,https://www.boannews.com/media/view.asp?idx=138897&page=3&kind=2
에버스핀, 악성 앱 즉시 조치하는 AI 피싱 방지 앱 ‘피싱블락’ 출시,https://www.boannews.com/media/view.asp?idx=138896&page=3&kind=3
신임 사이버안보비서관에 김소정 국가안보전략연구원 실장...25일 근무 시작,https://www.boannews.com/media/view.asp?idx=138798&page=3&kind=2
트루컷시큐리티-올리브텍, 랜섬웨어 차단 및 복원 ‘맞손’,https://www.boannews.com/media/view.asp?idx=138895&page=3&kind=3
[대한민국 털렸다] 한국 정부 해킹, 최소 올해 1월 시작…“범인 中 ‘SLIME68’ 연계”,https://www.boannews.com/media/view.asp?idx=138894&page=3&kind=1
시선AI, 대보DX·디웍스·클라비와 파트너십...AX 新사업 시동,https://www.boannews.com/media/view.asp?idx=138893&page=3&kind=3
LG유플러스, 시니어 고객 위한 보이스피싱 예방 교육 나서,https://www.boannews.com/media/view.asp?idx=138891&page=4&kind=3
체크멀-포유디지탈, 디지털 보안-디바이스 융합...신시장 개척,https://www.boannews.com/media/view.asp?idx=138892&page=4&kind=3
[배종찬의 보안 빅데이터] AI 세계 6위 한국, 美中과는 ‘하늘과 땅’ 차이,https://www.boannews.com/media/view.asp?idx=138890&page=4&kind=2
[한국정보공학기술사 보안을 論하다-22] 기술 대홍수 속에서 우리가 놓친 것들,https://www.boannews.com/media/view.asp?idx=138889&page=4&kind=1
[양자와 보안] KT 양자키분배 기술 기반 장비, 국정원 보안인증 획득,https://www.boannews.com/media/view.asp?idx=138888&page=4&kind=3
위드앤아이티, 2025 큐샌 솔루션데이 성료,https://www.boannews.com/media/view.asp?idx=138887&page=4&kind=3
S2W, 사우디 정부기관에 안보 AI 플랫폼 공급...중동 진출 본격화,https://www.boannews.com/media/view.asp?idx=138886&page=4&kind=3
퍼플렉시티 ‘코멧’, 피싱·가짜쇼핑몰에 무력... AI 브라우저 보안 적신호,https://www.boannews.com/media/view.asp?idx=138885&page=4&kind=4
정보보호 국가 R&D, 성과와 전망은? IITP, 정보보호분야 과제 협의체 개최,https://www.boannews.com/media/view.asp?idx=138884&page=4&kind=2
카스퍼스키, 기업 보안팀 및 학계 특화 글로벌 CTF 개최,https://www.boannews.com/media/view.asp?idx=138883&page=4&kind=3
IP가 AI를 만나면...‘IPCON 2025’ 개막, 코엑스서 26일,https://www.boannews.com/media/view.asp?idx=138882&page=4&kind=1
[IP포토] 특허청 차장, 한국평가데이터 방문...AI 활용방안 모색,https://www.boannews.com/media/view.asp?idx=138881&page=4&kind=1
특허청·보호원, ‘지재권’ 허위표시 주방용품 무더기 적발,https://www.boannews.com/media/view.asp?idx=138880&page=4&kind=1
SKT, ‘대한민국 사회적가치 페스타’서 AI 기반 ESG 활동 소개,https://www.boannews.com/media/view.asp?idx=138879&page=4&kind=3
소버린 로그인 위한 핵심 포인트는? ‘패스워드리스 얼라이언스 포럼 컨퍼런스’ 개최,https://www.boannews.com/media/view.asp?idx=138878&page=4&kind=2
LGU+, 경찰청과 보이스피싱 긴급 대응 체계 구축,https://www.boannews.com/media/view.asp?idx=138877&page=4&kind=1
[ISEC 2025 미리보기] 78리서치랩, APT 공격 기반 보안 진단 솔루션 ‘퍼플하운드’ 선뵈,https://www.boannews.com/media/view.asp?idx=138853&page=4&kind=3
[ISEC 2025 미리보기] 소프트프릭, 취약점 진단 시스템 ‘F-Avata’, ‘F-APIm’ 전시,https://www.boannews.com/media/view.asp?idx=138851&page=4&kind=3
[ISEC 2025 미리보기] 키사이트, 실제 트래픽 완벽 모사 ‘CyPerf’로 네트워크 성능 테스트 혁신,https://www.boannews.com/media/view.asp?idx=138852&page=4&kind=3
물품 배송 전 과정 CCTV 자동 촬영...에스원, 물류센터 분실 문제 해결,https://www.boannews.com/media/view.asp?idx=138876&page=4&kind=3
애플 영업비밀 훔쳐 오포로 이직한 중국인 직원? 애플, 오포 상대 소송 제기,https://www.boannews.com/media/view.asp?idx=138875&page=5&kind=1
BTS 정국부터 재벌총수까지 털었다…380억원 해킹 중국인 한국 송환,https://www.boannews.com/media/view.asp?idx=138874&page=5&kind=1
[ISEC 2025 미리보기] 쿼드마이너, NDR 기반 글로벌 통합 프로젝트 조명,https://www.boannews.com/media/view.asp?idx=138850&page=5&kind=3
[ISEC 2025 미리보기] 아리아카, Unified SASE 솔루션으로 한국시장 석권 나서,https://www.boannews.com/media/view.asp?idx=138844&page=5&kind=3
[ISEC 2025 미리보기] KSA, AI 기반 네트워크 최적화 시스템 시장 확대,https://www.boannews.com/media/view.asp?idx=138767&page=5&kind=3
[ISEC 2025 미리보기] 포티넷코리아, ISEC에서 침해사고 대응 솔루션 및 소버린 SASE 소개,https://www.boannews.com/media/view.asp?idx=138761&page=5&kind=3
상주시, ‘2025년 제2차 개인정보보호 실무협의회’ 개최,https://www.boannews.com/media/view.asp?idx=138873&page=5&kind=2
“보안 제품 인증제도 저변 확대”...‘2025 물리보안·정보보안제품 인증제도 워크숍’ 개최,https://www.boannews.com/media/view.asp?idx=138855&page=5&kind=2
[ISEC 2025 미리보기] 세이퍼존, ‘SaferZone-Edge’ 제로트러스트 보안 플랫폼 공개,https://www.boannews.com/media/view.asp?idx=138831&page=5&kind=1
[ISEC 2025 미리보기] 센티넬원, AI SIEM으로 자율적 SoC 구현,https://www.boannews.com/media/view.asp?idx=138819&page=5&kind=3
[ISEC 2025 미리보기] 로그프레소, 클라우드 SIEM 기반 제로트러스트 구현 전략 제시,https://www.boannews.com/media/view.asp?idx=138816&page=5&kind=3
아시아 최대 사이버보안 컨퍼런스 ‘ISEC 2025’ 26일 개막...AI·보안 융합 기술 집중 조명,https://www.boannews.com/media/view.asp?idx=138872&page=5&kind=3
[대한민국 털렸다] 김수키 아닌 중국 해커 유력...국내 통신사, 언론사 침투 정황,https://www.boannews.com/media/view.asp?idx=138871&page=5&kind=1
넥스텝, 3D 라이다 관제솔루션 ‘NXVision’ 출시,https://www.boannews.com/media/view.asp?idx=138870&page=5&kind=3
아우토크립트 ‘현대자동차 사이버보안 ES 테스트 자동화 툴 웨비나’ 성료,https://www.boannews.com/media/view.asp?idx=138868&page=5&kind=3
[IP칼럼] 지식재산처 승격, 이것부터 따져야,https://www.boannews.com/media/view.asp?idx=138869&page=5&kind=1
구글 클라우드, AI 시대 대비 보안 기능 강화…신기능 대거 발표,https://www.boannews.com/media/view.asp?idx=138867&page=5&kind=3
닛산, 랜섬웨어 공격으로 4TB 차량 기밀자료 유출 위기,https://www.boannews.com/media/view.asp?idx=138866&page=5&kind=1
서울시 사이버보안 정책 방향은? ‘서울시 정보보호&개인정보보호 워크숍’ 진행,https://www.boannews.com/media/view.asp?idx=138864&page=5&kind=2
유튜브 아동 개인정보 불법수집...구글, 3000만달러 합의금 지급,https://www.boannews.com/media/view.asp?idx=138859&page=5&kind=1
