Title,Link
스타트업, 특허·조달·투자 정부 지원받아...특허청 등 ‘오픈이노베이션’ 합동 개최,https://www.boannews.com/media/view.asp?idx=138923&page=1&kind=1
[ISEC 2025] 문귀 포티넷 코리아 전무 “올해 20% 성장 목표 순조로워”,https://www.boannews.com/media/view.asp?idx=138915&page=1&kind=3
한미일 외교당국-민간 업계, 北 IT 노동자 위장 취업 대응책 모색,https://www.boannews.com/media/view.asp?idx=138919&page=1&kind=2
[bnTV] 아시아 최대 사이버 보안 콘퍼런스 ‘ISEC 2025’ 성황리 개막!,https://www.boannews.com/media/view.asp?idx=138918&page=1&kind=2
[ISEC 2025] 과기정통부, “국가 차원 AI 보안 필요...보안 패러다임 선제적 전환해야”,https://www.boannews.com/media/view.asp?idx=138911&page=1&kind=2
[ISEC 2025] 정보보호 모범 기업 쿠팡의 노하우...“레드팀-위협정보팀 협업 기반 선제적 보안”,https://www.boannews.com/media/view.asp?idx=138898&page=1&kind=3
[ISEC 2025] 포티넷 AI 기반 사고 대응 역량 공개…“1000명 글로벌 연구진이 매일 1000건 위협 분석”,https://www.boannews.com/media/view.asp?idx=138909&page=1&kind=3
[ISEC 2025] MS, ‘통합보안’으로 AI 시대 지킨다...시큐리티 코파일럿·퍼뷰 제안,https://www.boannews.com/media/view.asp?idx=138910&page=1&kind=3
아시아 최대 보안 콘퍼런스 ISEC 2025,  ‘‘AI·SECURITY’’ 주제로 성황리 개막!,https://www.boannews.com/media/view.asp?idx=138908&page=1&kind=3
신임 사이버안보비서관에 김소정 국가안보전략연구원 실장...25일 근무 시작,https://www.boannews.com/media/view.asp?idx=138798&page=1&kind=2
S2W, 국제사이버범죄대응 심포지엄서 생성형 AI 보안 위협 대응 방안 제시,https://www.boannews.com/media/view.asp?idx=138922&page=1&kind=3
스틸리언, IBK기업은행 스마트캠퍼스 구축 사업에 ‘앱수트’ 공급,https://www.boannews.com/media/view.asp?idx=138921&page=1&kind=3
TTA, 한국감시기기공업협동조합-한국영상정보연구조와 CCTV 보안인증 협력,https://www.boannews.com/media/view.asp?idx=138920&page=1&kind=2
안랩, 초등학생 코딩교육 ‘2025 스마트 코드 크리에이터 교실’ 개강,https://www.boannews.com/media/view.asp?idx=138917&page=1&kind=3
개인정보의 날 맞아...개인정보위, 일상 속 ‘내 정보’ 지키기 캠페인,https://www.boannews.com/media/view.asp?idx=138916&page=1&kind=2
[ISEC 2025] KISA, 정보보안·물리보안 제품 인증제도 한눈에,https://www.boannews.com/media/view.asp?idx=138904&page=1&kind=2
[ISEC 2025] 중앙전파관리소-한국CISO협의회, 제12회 CISO 역량강화 워크숍 공동 개최,https://www.boannews.com/media/view.asp?idx=138902&page=1&kind=2
쿠도커뮤니케이션, 리더 성과관리 교육 성료,https://www.boannews.com/media/view.asp?idx=138907&page=1&kind=3
하이크비전, 중대재해 대비 AI 영상 분석 솔루션 발표,https://www.boannews.com/media/view.asp?idx=138906&page=1&kind=3
파수, ‘파수 DSPM’ 업데이트… 멀티클라우드 저장소 SaaS앱 흩어진 데이터 통합 관리,https://www.boannews.com/media/view.asp?idx=138905&page=1&kind=3
