Title,Link
[이재명 정부에 바란다-②업계] 사이버보안 업계, “보안 투자 확대” 한 목소리,https://www.boannews.com/media/view.asp?idx=137517&page=1&kind=2
[출범! 이재명 정부] 국가 사이버안보 3인방 향배는?,https://www.boannews.com/media/view.asp?idx=137513&page=1&kind=2
[이재명 정부에 바란다-①협·단체]  “보안 없는 AI강국 없다”,https://www.boannews.com/media/view.asp?idx=137514&page=1&kind=2
[출범! 이재명 정부] 이재명표 사이버보안 정책, 이렇게 바뀐다... 민관협력·개인보안 강화,https://www.boannews.com/media/view.asp?idx=137511&page=1&kind=2
삼성페이, 3시간 결제 오류...삼성 “보안사고 아냐...네트워크 문제”,https://www.boannews.com/media/view.asp?idx=137510&page=1&kind=1
인스타그램 새 기능 프라이버시 우려? 이제 AI가 평가한다,https://www.boannews.com/media/view.asp?idx=137509&page=1&kind=3
[인터뷰] 하승태 한국아이티에스 대표 “우리 기술로 소중한 우리 문화유산 안전하게 지킬 것”,https://www.boannews.com/media/view.asp?idx=137449&page=1&kind=3
지하철 방화에 무방비… 실시간 CCTV도 못 본다?,https://www.boannews.com/media/view.asp?idx=137506&page=1&kind=1
소프트캠프, 일본 망분리 완화 비즈니스 기회 모색,https://www.boannews.com/media/view.asp?idx=137504&page=1&kind=3
[잇슈칼럼] AI 시대의 효과적인 개인정보보호와 프라이버시 리스크 관리 방안,https://www.boannews.com/media/view.asp?idx=137494&page=1&kind=2
인천경제청, 중간보고회 통해 스마트도시서비스 전략 점검,https://www.boannews.com/media/view.asp?idx=137505&page=1&kind=2
강화군, 동막해변 열화상·적외선 CCTV 설치로 수상안전 강화,https://www.boannews.com/media/view.asp?idx=137502&page=1&kind=2
ActiveX 트라우마...국내 연구진, 금융보안 S/W 설계 취약점 지적,https://www.boannews.com/media/view.asp?idx=137500&page=1&kind=2
臺 관광객 역대 최대...ICB, 제로페이 가맹점에 대만 간편결제 도입,https://www.boannews.com/media/view.asp?idx=137499&page=1&kind=3
[2025 주차관제 제품&솔루션 리포트] 스마트 주차관제 솔루션의 현재와 미래,https://www.boannews.com/media/view.asp?idx=137495&page=1&kind=3
[잇슈칼럼] 위탁자라면 반드시 알아야 할 개인정보 처리위탁의 개념과 법 개정 취지,https://www.boannews.com/media/view.asp?idx=137496&page=1&kind=2
넷앤드, CA 키 관리 솔루션 ‘SecureKey’ 출시... 제로트러스트 보안 실현,https://www.boannews.com/media/view.asp?idx=137491&page=1&kind=3
