Title,Link
[2025 개인정보보호 우수사례-2] 한국가스공사, 2000만 천연가스 공급 세대 위한 개인정보보호 날갯짓,https://www.boannews.com/media/view.asp?idx=137553&page=1&kind=2
[이슈칼럼] ISO 인증을 통한 개인정보보호 강화방안,https://www.boannews.com/media/view.asp?idx=137503&page=1&kind=6
[배종찬의 보안 빅데이터] 이재명 정부의 ‘AI 강국’ 달성 위한 사이버 보안,https://www.boannews.com/media/view.asp?idx=137564&page=1&kind=2
북한 인터넷 대규모 접속 장애…“사이버 공격보다는 내부 문제”,https://www.boannews.com/media/view.asp?idx=137562&page=1&kind=1
중국 양자 통신 위성 ‘모쯔’ 해킹 가능성 제기,https://www.boannews.com/media/view.asp?idx=137560&page=1&kind=4
한국연구재단 논문투고 시스템 ‘잼스’ 해킹,https://www.boannews.com/media/view.asp?idx=137559&page=1&kind=1
[2025 개인정보보호 우수사례-1] 강원랜드, 카지노·리조트·레저 고객 민감정보 1200만건 촘촘한 보호,https://www.boannews.com/media/view.asp?idx=137552&page=1&kind=2
[이슈칼럼] AI 기반 지능형 CCTV! 이제 안전한 영상정보 관리체계는 선택 아닌 필수,https://www.boannews.com/media/view.asp?idx=137501&page=1&kind=2
모바일 쿠폰 앱 일상카페 해킹...고객정보 16종 유출,https://www.boannews.com/media/view.asp?idx=137558&page=1&kind=1
갈라선 트럼프-머스크, “우주 사업 정부 계약 취소” vs “내가 먼저 절수”,https://www.boannews.com/media/view.asp?idx=137557&page=1&kind=2
서울시, 사이버보안 조례 제정...사이버 위협 대응 강화,https://www.boannews.com/media/view.asp?idx=137556&page=1&kind=2
오마다, 2.5G 멀티기가·10G 업링크 지원 스위치로 중소형 네트워크 시장 공략,https://www.boannews.com/media/view.asp?idx=137549&page=1&kind=3
미국 이통사 AT&T 고객정보 8600만건 온라인 공개...사회보장번호 고스란히,https://www.boannews.com/media/view.asp?idx=137550&page=1&kind=1
대선 끝...국정원 사이버위기 경보 단계 ‘주의’ → ‘관심’ 하향 조정,https://www.boannews.com/media/view.asp?idx=137555&page=1&kind=2
[사람과 보안] 기업 해킹은 시작일 뿐, 이제는 사이버전쟁이다,https://www.boannews.com/media/view.asp?idx=137547&page=1&kind=1
카스퍼스키 “넷플릭스 등 스트리밍 계정 700만개 침해”,https://www.boannews.com/media/view.asp?idx=137551&page=1&kind=1
티피링크, 와이파이 7 메시 공유기 ‘Deco BE25’ 출시,https://www.boannews.com/media/view.asp?idx=137548&page=1&kind=3
“지능화·무인화, 제조 패러다임 대전환”… ‘자율제조 월드쇼’ 5일 개막,https://www.boannews.com/media/view.asp?idx=137546&page=1&kind=3
IT 직원 사칭해 가짜 세일즈포스 앱 설치 유도...데이터 탈취,https://www.boannews.com/media/view.asp?idx=137544&page=1&kind=1
LG유플러스, 여름 휴가철 앞두고 “해외 로밍 중 유심보호서비스 가능”,https://www.boannews.com/media/view.asp?idx=137543&page=1&kind=3
한컴위드, 딥페이크·가짜뉴스 탐지 시스템 개발 참여,https://www.boannews.com/media/view.asp?idx=137541&page=1&kind=3
당신의 개인정보를 초대합니다? 청첩장 위장한 ‘피싱앱’ 주의보,https://www.boannews.com/media/view.asp?idx=137542&page=1&kind=3
[이슈칼럼] AI 기술 동향과 국방 AI 인력 양성 방향,https://www.boannews.com/media/view.asp?idx=137518&page=1&kind=6
유락, 스마트폰 데이터 완전 삭제 ‘안심삭제 서비스’ 출시,https://www.boannews.com/media/view.asp?idx=137540&page=1&kind=3
성동구, CCTV 등 산책로 범죄예방 시스템 5개소 25개 지점 추가 설치,https://www.boannews.com/media/view.asp?idx=137530&page=1&kind=2
광주광역시, 우기 대비 재난취약시설 330곳 안전점검,https://www.boannews.com/media/view.asp?idx=137531&page=1&kind=2
강남구, ‘스마트 수방 알리미’로 수해 대응 정보 통합 제공,https://www.boannews.com/media/view.asp?idx=137529&page=1&kind=2
