Title,Link
韓 소버린 AI 중심되나? 배경훈·하정우·한성숙...새 정부와 함께하는 IT 그룹,https://www.boannews.com/media/view.asp?idx=137797&page=4&kind=2
한국치산기술협회, 2025년 개인정보보호 및 정보보안 교육 실시,https://www.boannews.com/media/view.asp?idx=137796&page=4&kind=2
다화테크놀로지, 360도 전방위 스마트 모니터링 제공하는 ‘PT 시리즈 카메라’ 출시,https://www.boannews.com/media/view.asp?idx=137795&page=4&kind=3
[프로필] 중기부 장관 후보 한성숙 네이버 고문(前 네이버 대표),https://www.boannews.com/media/view.asp?idx=137790&page=4&kind=2
LG유플러스, ‘퀀텀코리아 2025’서 양자보안 업무환경 공개,https://www.boannews.com/media/view.asp?idx=137794&page=4&kind=1
[프로필] 과기정통부 장관 후보 배경훈 LG AI 연구원장,https://www.boannews.com/media/view.asp?idx=137793&page=4&kind=2
SDT, ‘퀀텀코리아 2025’서 극저온 냉각기 실물 최초 공개…양자컴퓨터 인프라 국산화 신호탄,https://www.boannews.com/media/view.asp?idx=137791&page=4&kind=3
[SKT 해킹 사태] SKT, 24일 신규 영업 재개,https://www.boannews.com/media/view.asp?idx=137792&page=4&kind=1
신한DS, 베트남 소프트웨어 사업 가속화…티맥스소프트와 현지 파트너십,https://www.boannews.com/media/view.asp?idx=137789&page=4&kind=3
[이슈칼럼] 미국 개입에 따른 중동의 격랑, 그리고 다가오는 테러 위협 고조,https://www.boannews.com/media/view.asp?idx=137788&page=4&kind=1
라온시큐어, 블록체인 기반 ‘모바일 장애인등록증’ 구축 나선다,https://www.boannews.com/media/view.asp?idx=137787&page=5&kind=3
‘무력 충돌’ 이란-이스라엘, 사이버 전쟁도 확전,https://www.boannews.com/media/view.asp?idx=137784&page=5&kind=1
과기정통부 LG맨 배경훈, 중기부 네이버 고문 한성숙...11개 부처 장관후보 지명,https://www.boannews.com/media/view.asp?idx=137785&page=5&kind=2
SGA솔루션즈, 서버 보안 솔루션 ‘레드캐슬 V6.0’ CC인증 EAL4 획득,https://www.boannews.com/media/view.asp?idx=137781&page=5&kind=1
랜섬웨어 범죄자 위한 ‘어둠의 법무 서비스’,https://www.boannews.com/media/view.asp?idx=137783&page=5&kind=1
트렌드마이크로-델-엔비디아, AI 기반 통합 보안 어플라이언스 공동 제공,https://www.boannews.com/media/view.asp?idx=137782&page=5&kind=3
전 분야 마이데이터 확대 밑작업...전송 기준 구체화, 절차 규정,https://www.boannews.com/media/view.asp?idx=137780&page=5&kind=2
산불 잡는 AI 드론...과기정통부 AI 온디바이스 실증 본격화,https://www.boannews.com/media/view.asp?idx=137779&page=5&kind=2
민관협력으로 AI 학습데이터 모은다...정부 ‘AI 파운데이션 모델 프로젝트’ 데이터 공급기관 공모,https://www.boannews.com/media/view.asp?idx=137778&page=5&kind=2
빅데이터·AI, 특허행정에 도입·활용 확대...특허청, 국정기획위 업무보고,https://www.boannews.com/media/view.asp?idx=137777&page=5&kind=2
팔로알토 네트웍스, AI 시대 보안 전략 공유...전국 로드쇼 성료,https://www.boannews.com/media/view.asp?idx=137776&page=5&kind=3
자율보안 기업 클럼엘, 7월 1일 세계 최고 수준의 자율보안 기술 공개,https://www.boannews.com/media/view.asp?idx=137775&page=5&kind=3
“해외시장 특허출원, 이렇게 하세요”...특허청, 25일 국제출원 설명회,https://www.boannews.com/media/view.asp?idx=137774&page=5&kind=2
티피링크 VIGI, 아날로그 넘어선 고성능 풀컬러 감시 솔루션 EasyCam C420 & C320 출시,https://www.boannews.com/media/view.asp?idx=137773&page=5&kind=3
HS효성인포메이션시스템, 차세대 데이터 보호 솔루션 ‘HVA’ 백업 어플라이언스 출시,https://www.boannews.com/media/view.asp?idx=137772&page=5&kind=3
인포트렌드, GPU 자원 최적화 클라우드 플랫폼 ‘IEC’ 공개,https://www.boannews.com/media/view.asp?idx=137771&page=5&kind=3
S2W, 경량화된 생성형 AI 플랫폼 ‘SAIP 라이트’ 출시,https://www.boannews.com/media/view.asp?idx=137770&page=5&kind=3
SK-AWS 울산 AI 데이터센터 함께 구축...AI 퀀텀 점프, 클라우드 인프라 확장,https://www.boannews.com/media/view.asp?idx=137769&page=5&kind=3
개인정보위, 고용 및 문화여가 부문 마이데이터 현장 의견 듣는다,https://www.boannews.com/media/view.asp?idx=137768&page=5&kind=2
美 이란 핵시설 직접 타격...트럼프 “이란, 전쟁 종식 동의해야”,https://www.boannews.com/media/view.asp?idx=137767&page=5&kind=1
