Title,Link
주요 보안기업, 6色 문화로 신년 로그인,https://www.boannews.com/media/view.asp?idx=135770&page=1&kind=3
[인터뷰] 최재만 대검 조직범죄과장, “특활비 축소, ‘수사현장’에 애꿎은 불똥˝,https://www.boannews.com/media/view.asp?idx=135776&page=1&kind=2
中 딥시크 R1, 알고보니 ‘헛똑똑이’?,https://www.boannews.com/media/view.asp?idx=135780&page=1&kind=1
中 딥시크 광풍, 韓 사용자 ‘개인정보’ 빨간불,https://www.boannews.com/media/view.asp?idx=135778&page=1&kind=5
[속보] ‘中 챗GPT’ 딥시크, 사이버공격 받아...신규가입 불가 상태,https://www.boannews.com/media/view.asp?idx=135777&page=1&kind=1
악성 PDF 파일, 모바일 사용자의 개인정보 채간다,https://www.boannews.com/media/view.asp?idx=135774&page=1&kind=1
가정용 LTE/5G 신호 증폭기로 도시 전체 통신망 마비시킬 수 있다,https://www.boannews.com/media/view.asp?idx=135773&page=1&kind=1
다크웹 重犯 ‘울브리흐트’, 11년만에 사면...비결은?,https://www.boannews.com/media/view.asp?idx=135772&page=1&kind=1
스틸리언, 日 해킹대회서 ‘車 해킹’,https://www.boannews.com/media/view.asp?idx=135771&page=1&kind=3
사람이 보안이다...공공 보안교육 AtoZ,https://www.boannews.com/media/view.asp?idx=135566&page=1&kind=3
韓 연구진, 상온 양자역학적 ‘스핀 펌핑’ 최초 발견,https://www.boannews.com/media/view.asp?idx=135784&page=1&kind=2
[부고] 최동근 고려대 정보보호대학원 교수 모친상,https://www.boannews.com/media/view.asp?idx=135783&page=1&kind=1
[부고] 이재우 한국우주안보학회 회장 부친상,https://www.boannews.com/media/view.asp?idx=135781&page=1&kind=1
유니온 ‘얼굴인식’ 솔루션, 금결원 성능평가 통과,https://www.boannews.com/media/view.asp?idx=135755&page=1&kind=3
[음악&보안] 사실은 랜섬웨어 주제가, “다시 사랑한다 말할까”,https://www.boannews.com/media/view.asp?idx=135768&page=1&kind=1
작년 하반기, 서버해킹 약 2배 증가...랜섬웨어 감염이 85%,https://www.boannews.com/media/view.asp?idx=135769&page=1&kind=1
KISA, “피싱 매우 교묘해져”...스미싱 확인 서비스 이용 당부,https://www.boannews.com/media/view.asp?idx=135767&page=1&kind=1
[속보] 피싱 탐지 보안업체도 털려...스캠어드바이저, 개인정보 유출,https://www.boannews.com/media/view.asp?idx=135766&page=1&kind=1
[카드뉴스] 설 선물로 위장한 사기! 사이버 사기 주의보 발령!,https://www.boannews.com/media/view.asp?idx=135764&page=1&kind=1
지니언스 EDR, 누적 고객 200곳 돌파…해외 러브콜,https://www.boannews.com/media/view.asp?idx=135754&page=1&kind=1
유일선 국민대 교수팀, ‘이통 양자보안’ 시대 개막,https://www.boannews.com/media/view.asp?idx=135762&page=1&kind=3
류종기 EY한영 상무, 기업 재해경감 활동으로 표창,https://www.boannews.com/media/view.asp?idx=135753&page=1&kind=3
美 법무부, 北 IT인력 5명 기소...사기·돈세탁 혐의,https://www.boannews.com/media/view.asp?idx=135760&page=1&kind=1
[배종찬의 보안 빅데이터] 당신의 ‘비밀번호’는 안전한가요?,https://www.boannews.com/media/view.asp?idx=135761&page=1&kind=5
‘SK스토아·동행복권’, 과징금 19.4억...고객정보 털려,https://www.boannews.com/media/view.asp?idx=135759&page=1&kind=2
LG U+, “설 명절 ‘스미싱’ 범죄 주의하세요”,https://www.boannews.com/media/view.asp?idx=135758&page=1&kind=3
4000만 고객정보 中에 넘겨, 카카오페이·애플 ‘과징금 83억’,https://www.boannews.com/media/view.asp?idx=135757&page=1&kind=2
TTA, 국내 첫 ‘QKD 확인서’ 내놔,https://www.boannews.com/media/view.asp?idx=135756&page=1&kind=2
[오늘의 보안 영어] get behind,https://www.boannews.com/media/view.asp?idx=135752&page=1&kind=1
[부고] 이용승 팔로알토네트웍스 코리아 이사 부친상,https://www.boannews.com/media/view.asp?idx=135751&page=1&kind=1
유니온커뮤니티, 두바이 ‘인터섹2025’서 건강관리 솔루션 등 선뵈,https://www.boannews.com/media/view.asp?idx=135750&page=2&kind=3
[인터뷰] 장성민 세이퍼존 신임 CTO, “있는지도 몰라야, 진정한 ‘보안’ 서비스”,https://www.boannews.com/media/view.asp?idx=135745&page=2&kind=3
구글 ‘교회’ 검색시, ‘교인’  정보까지... 개인정보 노출 충격,https://www.boannews.com/media/view.asp?idx=135726&page=2&kind=1
금융보안원, “금융·백신 사칭앱 주의...개인정보 탈취 돈 가로채”,https://www.boannews.com/media/view.asp?idx=135749&page=2&kind=1
[인사] 한국인터넷진흥원(KISA),https://www.boannews.com/media/view.asp?idx=135748&page=2&kind=3
[기자수첩] 트럼프 2.0 시대, 민주주의를 아끼다가,https://www.boannews.com/media/view.asp?idx=135740&page=2&kind=1
‘유명’과 ‘무료’의 역습 : 젠데스크 피싱 주의보,https://www.boannews.com/media/view.asp?idx=135747&page=2&kind=1
중앙대 융합보안대학원, 창립 10주년 기념행사 열려,https://www.boannews.com/media/view.asp?idx=135746&page=2&kind=3
휴네시온, 지자체 7곳에 2500만원 기부,https://www.boannews.com/media/view.asp?idx=135744&page=2&kind=3
국가바이오위 출범, “바이오, 제2의 반도체”,https://www.boannews.com/media/view.asp?idx=135763&page=2&kind=2
사이버수사대, 텔레그램 ‘자경단’ 검거... 200여명 성착취 혐의,https://www.boannews.com/media/view.asp?idx=135743&page=2&kind=1
다화테크놀로지, 클라우드 솔루션 ‘다후아 DoLunk Cloud’ 출시,https://www.boannews.com/media/view.asp?idx=135723&page=2&kind=3
국정원, ‘국가 망 보안체계’ 정책 제시...N²SF 가이드라인 발표,https://www.boannews.com/media/view.asp?idx=135736&page=2&kind=2
카스퍼스키, 북한발 新악성코드 발견,https://www.boannews.com/media/view.asp?idx=135742&page=2&kind=5
[음악&보안] 알고 보면 발라드의 귀재였던 댄스 그룹 쿨과 보안의 미래,https://www.boannews.com/media/view.asp?idx=135615&page=2&kind=1
[부고] 조용만 비즈워치 이사회의장 모친상,https://www.boannews.com/media/view.asp?idx=135737&page=2&kind=1
외교부 홈페이지, 지란지교 ‘웹 에디터’로 만든다,https://www.boannews.com/media/view.asp?idx=135735&page=2&kind=3
[오늘의 보안 영어] on hand,https://www.boannews.com/media/view.asp?idx=135734&page=2&kind=1
설 앞두고...악성앱 공격 2.5배 ↑,https://www.boannews.com/media/view.asp?idx=135733&page=2&kind=3
나온웍스 ‘보안솔루션 사업화’, 국가R&D 우수성과 100에 꼽혀,https://www.boannews.com/media/view.asp?idx=135729&page=2&kind=2
어릴 적 흑역사 삭제, 지우개서비스 1.5배↑,https://www.boannews.com/media/view.asp?idx=135732&page=3&kind=2
Omada, 고성능 멀티모드 광트랜시버 출시,https://www.boannews.com/media/view.asp?idx=135731&page=3&kind=3
[사람과 보안] 미국이 두려워하는 중국 ‘산업스파이’들의 정체,https://www.boannews.com/media/view.asp?idx=135730&page=3&kind=6
[부고] 문재웅 세종대 교수, 빙모상,https://www.boannews.com/media/view.asp?idx=135727&page=3&kind=1
우주안보학회, 신년 인사회 개최...학술대회 등 계획,https://www.boannews.com/media/view.asp?idx=135724&page=3&kind=2
작년 한 해, 도난 비번 ‘10억개’,https://www.boannews.com/media/view.asp?idx=135722&page=3&kind=1
아카라라이프, ‘스마트 인테리어 컨설팅’ 출시,https://www.boannews.com/media/view.asp?idx=135721&page=3&kind=3
슈프리마 ‘2025 Emerging AI+X TOP 100’에 꼽혀,https://www.boannews.com/media/view.asp?idx=135719&page=3&kind=3
프라이빗테크 ‘접근제어 솔루션’, KISA 인증 획득,https://www.boannews.com/media/view.asp?idx=135717&page=3&kind=3
정부 R&D 29.6조, AI-반도체·양자 등에 집중,https://www.boannews.com/media/view.asp?idx=135718&page=3&kind=2
윈스, 경북ICT클라우드협회와 클라우드 보안 구축 MOU,https://www.boannews.com/media/view.asp?idx=135716&page=3&kind=3
과기정통부-TTA, ‘AI 워터마크’ 기술동향 보고서 발간,https://www.boannews.com/media/view.asp?idx=135715&page=3&kind=2
SKT, 설 연휴 디도스·스미싱 등 보안강화 나서,https://www.boannews.com/media/view.asp?idx=135714&page=3&kind=3
[인터뷰] 이대성 신임 정보통신학회장 “사이버보안, 정보통신의 근간...뗄 수 없어”,https://www.boannews.com/media/view.asp?idx=135705&page=3&kind=3
큐냅 NAS OS서 ‘RCE’ 취약점 발견,https://www.boannews.com/media/view.asp?idx=135702&page=3&kind=1
유니온커뮤니티, 글로벌 파트너 컨퍼런스...성장전략 공개,https://www.boannews.com/media/view.asp?idx=135710&page=3&kind=3
LGU+, ‘보안’ 보상 결합요금제 출시,https://www.boannews.com/media/view.asp?idx=135709&page=3&kind=3
개인정보위, 개인정보보호 교육 전문강사 위촉,https://www.boannews.com/media/view.asp?idx=135711&page=3&kind=2
안녕, 바이든! 두고 간 ‘보안’ 행정명령은 잘 볼게요~,https://www.boannews.com/media/view.asp?idx=135713&page=3&kind=1
[오늘의 보안 영어] take heed,https://www.boannews.com/media/view.asp?idx=135712&page=3&kind=1
[기자수첩] 시위현장, 노점상은 경영천재,https://www.boannews.com/media/view.asp?idx=135696&page=4&kind=6
항공보안협, 대학생 항공보안 체험 프로그램 진행,https://www.boannews.com/media/view.asp?idx=135708&page=4&kind=3
이스트시큐리티, 안전한 설 명절 보안수칙 TOP5,https://www.boannews.com/media/view.asp?idx=135707&page=4&kind=3
신규 등장 ‘피싱 키트’, 중간자 공격 메커니즘 탑재,https://www.boannews.com/media/view.asp?idx=135706&page=4&kind=1
CISO협의회, 총회 개최...신년인사 및 AI특강 이어져,https://www.boannews.com/media/view.asp?idx=135704&page=4&kind=2
KIIA, 신년 총회..신임 이사장 황정현 아이닉스 대표,https://www.boannews.com/media/view.asp?idx=135703&page=4&kind=3
[긴급] 포티게이트 방화벽 설정파일 1만5000개 유출, IP 주소 확인 필요,https://www.boannews.com/media/view.asp?idx=135701&page=4&kind=1
센스톤-엔엔에스피, 인증 보안 맞손,https://www.boannews.com/media/view.asp?idx=135700&page=4&kind=3
[동정] 유 과기정통부 장관, CES 혁신상 수상기업과 AX 경쟁력 강화,https://www.boannews.com/media/view.asp?idx=135699&page=4&kind=2
