Title,Link
미래엔서해에너지, 랜섬웨어 공격으로 일부 전산 시스템 중단...개인정보 유출 가능성,https://www.boannews.com/media/view.asp?idx=139651&page=1&kind=1
‘GCF 2025’ 초청, 안랩 안철수 창업자 “사이버보안, 성장과 혁신 위한 인프라”,https://www.boannews.com/media/view.asp?idx=139650&page=1&kind=3
배경훈 과기부총리 “사이버보안, 국가안보의 중요한 축이자 국민안전과 직결”,https://www.boannews.com/media/view.asp?idx=139648&page=1&kind=2
중국 연계 해커, 아시아 통신·제조업 노린 하이브리드 악성코드 유포,https://www.boannews.com/media/view.asp?idx=139615&page=1&kind=1
[미리보는 2025 국감-1] 재난·안전·국방 분야 주요 이슈, 국민이 묻다,https://www.boannews.com/media/view.asp?idx=139556&page=1&kind=2
[카드뉴스] 양자컴퓨터 시대 도래, PQC(양자내성암호)가 미래 보안을 지킨다,https://www.boannews.com/media/view.asp?idx=139641&page=1&kind=1
[인사] 과기정통부, 네트워크정책실장에 최우혁 정보보호네트워크정책관 승진 임명,https://www.boannews.com/media/view.asp?idx=139647&page=1&kind=2
李 대통령, 신임 개인정보위원장에 송경희 성균관대 교수 임명,https://www.boannews.com/media/view.asp?idx=139645&page=1&kind=2
[김정덕의 보안 다반사-4] 자전거 라이딩과 사이버 보안,https://www.boannews.com/media/view.asp?idx=139643&page=1&kind=2
[IP人] 김정훈 이버드 특허법인 변호사...‘美 특허법’ 신간 화제,https://www.boannews.com/media/view.asp?idx=139637&page=1&kind=1
제8기 인터넷주소분쟁조정위원회 출범...위원장에 이대희 고려대 교수,https://www.boannews.com/media/view.asp?idx=139649&page=1&kind=2
명정보기술, 트루컷시큐리티와 MOU 통해 사이버 위협 대응 나서,https://www.boannews.com/media/view.asp?idx=139642&page=1&kind=3
세종시, 일본 교토 스마트시티 엑스포에서 ‘세종형 스마트시티’ 알려,https://www.boannews.com/media/view.asp?idx=139638&page=1&kind=2
[인터뷰] 이명호 와이앤엠시스템즈 대표 “상생의 철학으로 키워낸 기술 증명할 것”,https://www.boannews.com/media/view.asp?idx=139516&page=1&kind=6
번개장터, 융합형 과학검수 솔루션 ‘코어리틱스’ 선뵈,https://www.boannews.com/media/view.asp?idx=139636&page=1&kind=3
배경훈 부총리 “경영진이 직접 정보보호 현안 점검하고 투자 늘여야”...플랫폼사 연석회의,https://www.boannews.com/media/view.asp?idx=139635&page=1&kind=2
조달청, 나라장터 등 조달시스템 비상운영상황 점검회의 실시,https://www.boannews.com/media/view.asp?idx=139634&page=1&kind=2
한드림넷 보안스위치, 일본 보안 인증 ‘JC-STAR’ 라벨 취득,https://www.boannews.com/media/view.asp?idx=139633&page=1&kind=3
마이크로시스템, ‘전자식 자가세정 기술 적용 영상감시 카메라’로 IR52 장영실상 수상,https://www.boannews.com/media/view.asp?idx=139632&page=1&kind=3
서울시 소방재난본부, 데이터센터 87곳 화재안전대책 추진,https://www.boannews.com/media/view.asp?idx=139629&page=1&kind=2
정부, 2030년 완전자율 선박·드론 상용화 로드맵 발표,https://www.boannews.com/media/view.asp?idx=139628&page=1&kind=2
외국인노동자, 가상현실(VR) 안전체험교육을 받는다,https://www.boannews.com/media/view.asp?idx=139626&page=1&kind=2
SK쉴더스, 신종 랜섬웨어 ‘아곤와이퍼’ 복호화 기법 최초 공개,https://www.boannews.com/media/view.asp?idx=139630&page=1&kind=1
양자 보안으로 스테이블코인 지킨다…핑거-BTQ, 디지털 자산 인프라 협력,https://www.boannews.com/media/view.asp?idx=139631&page=1&kind=3
이스트시큐리티-테이텀시큐리티, 클라우드 보안 강화 힘 합친다,https://www.boannews.com/media/view.asp?idx=139621&page=1&kind=3
