Title,Link
[PIS FAIR 2025] "AI 시대...개인정보보호 법률 지식, 알아야 산다",https://www.boannews.com/media/view.asp?idx=137445&page=1&kind=1
[PIS FAIR 2025] “공공분야 AI, 신뢰위해 ‘설명 가능한 AI’ 필수”,https://www.boannews.com/media/view.asp?idx=137444&page=1&kind=2
[PIS FAIR 2025] 우리 회사에서 개인정보가 유출됐다, 어떻게 해야 할까?,https://www.boannews.com/media/view.asp?idx=137442&page=1&kind=2
[PIS FAIR 2025] 김상헌 피앤피시큐어 상무, ‘보안 솔루션’ 운영 편의성도 고려해야...,https://www.boannews.com/media/view.asp?idx=137438&page=1&kind=1
금융보안원, 디지털 자산 보안 조직 신설...팀장은 화이트해커,https://www.boannews.com/media/view.asp?idx=137443&page=1&kind=2
KISIA 정보보호 업계 자율보안 역량 높인다,https://www.boannews.com/media/view.asp?idx=137441&page=1&kind=1
[PIS FAIR 2025] 알게 모르게 새나가는 개인정보...유출 이렇게 막아라,https://www.boannews.com/media/view.asp?idx=137432&page=1&kind=2
한국정보공학기술사회, 신입 기술사 환영회 개최,https://www.boannews.com/media/view.asp?idx=137440&page=1&kind=2
[PIS FAIR 2025] 익명처리에도, 개인정보 ‘탈탈’…“AI 프로파일링 주의”,https://www.boannews.com/media/view.asp?idx=137439&page=1&kind=5
개인정보위, 공공기관 가명정보 제공 지원,https://www.boannews.com/media/view.asp?idx=137436&page=1&kind=2
[PIS FAIR 2025] 개인정보 유출 “AI 기술로 막고, 법률로 대응”,https://www.boannews.com/media/view.asp?idx=137446&page=1&kind=2
세이퍼존, PIS FAIR에 맥OS 올인원 제품 선뵈,https://www.boannews.com/media/view.asp?idx=137437&page=1&kind=1
아마노코리아, 에스텍시스템과 MOU 체결...보안 및 주차관리 협력,https://www.boannews.com/media/view.asp?idx=137435&page=1&kind=3
[SKT 해킹 사태] SKT 소송전, 前 중앙지검장 합류…민형사 소송 총괄,https://www.boannews.com/media/view.asp?idx=137426&page=1&kind=1
[PIS FAIR 2025] [토크 콘서트] AI, 개인정보보호 업무에 이미 깊숙히,https://www.boannews.com/media/view.asp?idx=137434&page=1&kind=1
[PIS FAIR 2025] 문광석 정보공학기술사회 원장 “AI, 보안에 적극 써먹어야”,https://www.boannews.com/media/view.asp?idx=137433&page=1&kind=2
[PIS FAIR 2025] 한전KDN, “개인정보보호, 인사고과에 대폭 반영”,https://www.boannews.com/media/view.asp?idx=137431&page=1&kind=2
KT, 피싱 피해 보험 서비스 무료 제공,https://www.boannews.com/media/view.asp?idx=137430&page=1&kind=3
밀리웨이브, ‘아기유니콘’ 피선...중기부 선정, 50개사 中 유일 보안기업,https://www.boannews.com/media/view.asp?idx=137429&page=1&kind=2
아이서티, 고려대와 산학협력 체결... 멀티모달 AI 기반 지능형 영상보안 기술 개발 본격화,https://www.boannews.com/media/view.asp?idx=137428&page=1&kind=3
전자정부법 개정안으로 재조명받는 근태관리 솔루션 ‘y-BE’,https://www.boannews.com/media/view.asp?idx=137427&page=1&kind=3
HS효성, 통합 데이터 관리 소프트웨어 솔루션 ‘VSP 360’ 출시,https://www.boannews.com/media/view.asp?idx=137425&page=1&kind=1
티피링크, 6.5Gbps 지원 와이파이7 공유기 Archer BE400 출시,https://www.boannews.com/media/view.asp?idx=137424&page=1&kind=3
[PIS FAIR 2025] [법률 트랙] AI와 개인정보, 리걸 잇슈 정면돌파,https://www.boannews.com/media/view.asp?idx=137423&page=1&kind=3
[PIS FAIR 2025] 정부 보안 정책에 ‘AI’ 적용 가속화,https://www.boannews.com/media/view.asp?idx=137422&page=1&kind=2
[PIS FAIR 2025] AI, 클라우드...편리함 속 도사린 위협, 어떻게 대응할까?,https://www.boannews.com/media/view.asp?idx=137421&page=1&kind=3
[PIS FAIR 2025] AI 기반 PET, 개인정보보호·데이터 활용 동시 강화,https://www.boannews.com/media/view.asp?idx=137420&page=1&kind=2
[PIS FAIR 2025] 김진환 지키다 대표, “개인정보 유출, 죽으란 法 없다”...사고 대처 가이드라인 제시,https://www.boannews.com/media/view.asp?idx=137419&page=1&kind=2
[PIS FAIR 2025] 김현정 컴트루테크 팀장 “개인정보 지키며, AI 쓰려면”,https://www.boannews.com/media/view.asp?idx=137412&page=1&kind=3
[PIS FAIR 2025]  나정주 디지서트코리아 지사장 “인증서 유효기간 단축, PQC 대응해야”,https://www.boannews.com/media/view.asp?idx=137413&page=1&kind=3
[PIS FAIR 2025] “기업 IT예산 중 보안투자 10% 할당”...개인정보위 검토,https://www.boannews.com/media/view.asp?idx=137411&page=2&kind=2
[PIS FAIR 2025] 장웅태 KISA 선임, “해킹보다, 관리 소홀이 문제”,https://www.boannews.com/media/view.asp?idx=137417&page=2&kind=2
[PIS FAIR 2025] 글로벌 사이버 보험시장, 20조...한국은 얼마?,https://www.boannews.com/media/view.asp?idx=137414&page=2&kind=1
[PIS FAIR 2025] [현장스케치] 구름 관객, 인산인해...SKT 효과?!,https://www.boannews.com/media/view.asp?idx=137416&page=2&kind=1
