Title,Link
[시큐리티 어워드 코리아 2024] 슈프리마, 물리보안부문 ‘기술혁신상’ 수상,https://www.boannews.com/media/view.asp?idx=135294&page=1&kind=3
[시큐리티 어워드 코리아 2024] 한화비전, 물리보안부문 ‘동반성장상’ 수상,https://www.boannews.com/media/view.asp?idx=135295&page=1&kind=3
[시큐리티 어워드 코리아 2024] 이노뎁, 물리보안 부문 ‘지속경영상’ 수상,https://www.boannews.com/media/view.asp?idx=135284&page=1&kind=3
[시큐리티 어워드 코리아 2024] 원우이엔지, 물리보안 부문 ‘산업선도상’ 수상,https://www.boannews.com/media/view.asp?idx=135283&page=1&kind=3
[시큐리티 어워드 코리아 2024] 아이디스, 물리보안부문 ‘대상’ 수상,https://www.boannews.com/media/view.asp?idx=135292&page=1&kind=3
[시큐리티 어워드 코리아 2024] 넷앤드, 사이버보안부문 ‘고객만족상’ 수상,https://www.boannews.com/media/view.asp?idx=135300&page=1&kind=3
[시큐리티 어워드 코리아 2024] 이글루코퍼레이션, 사이버보안부문 ‘산업선도상’ 수상,https://www.boannews.com/media/view.asp?idx=135299&page=1&kind=3
[시큐리티 어워드 코리아 2024] 에스케어, 사이버보안부문 ‘동반성장상’ 수상,https://www.boannews.com/media/view.asp?idx=135281&page=1&kind=3
[시큐리티 어워드 코리아 2024] 안랩, 사이버보안부문 ‘대상’ 수상,https://www.boannews.com/media/view.asp?idx=135280&page=1&kind=3
2024년 보안인들의 송년축제 ‘더 시큐리티 페스타 2024’ 성료,https://www.boannews.com/media/view.asp?idx=135298&page=1&kind=2
[부고] 박종민 인터넷신문윤리위원회 광고심의분과위원장 부친상,https://www.boannews.com/media/view.asp?idx=135301&page=1&kind=3
디지털 전환 시대에 직면한 문제 4가지와 핵심 과제 3가지,https://www.boannews.com/media/view.asp?idx=135291&page=1&kind=2
김선민 의원 “디지털 환경, 안전과 보호, 그리고 공정한 참여 보장돼야”,https://www.boannews.com/media/view.asp?idx=135290&page=1&kind=2
또 개발자들 노리는 타이포스쿼팅 공격! 이번에는 npm에서 실시돼,https://www.boannews.com/media/view.asp?idx=135297&page=1&kind=1
워터월시스템즈, 을사년 맞아 클라우드 엔드포인트 DLP ‘WW CSS’ 론칭,https://www.boannews.com/media/view.asp?idx=135285&page=1&kind=3
[오늘의 보안 영어] peripheral to,https://www.boannews.com/media/view.asp?idx=135289&page=1&kind=1
KISIA, 제4기 대학생 기자단 14명 수료식... 최우수 기자 협회장상 등 수여,https://www.boannews.com/media/view.asp?idx=135288&page=1&kind=2
[인사] 뉴스핌,https://www.boannews.com/media/view.asp?idx=135287&page=1&kind=3
[인사] 뉴스웨이,https://www.boannews.com/media/view.asp?idx=135286&page=1&kind=3
ETRI, 고성능 양자컴퓨팅 에뮬레이터 기반 시범서비스 ‘큐그라운드’ 운영,https://www.boannews.com/media/view.asp?idx=135282&page=1&kind=2
2025년 IT 분야 주요 위험 상황 5가지,https://www.boannews.com/media/view.asp?idx=135278&page=1&kind=3
브로드밴드시큐리티, 유니온페이 ‘카드 생산 보안 평가’ 자격 취득,https://www.boannews.com/media/view.asp?idx=135279&page=1&kind=3
미국 CISA가 공식 발표한 모바일 안전 가이드, 어떤 내용 담겼나,https://www.boannews.com/media/view.asp?idx=135275&page=1&kind=2
2024년 정보보호 공시 현황 분석해보니... 총 746개 사, 평균 투자액 29억원,https://www.boannews.com/media/view.asp?idx=135273&page=1&kind=2
뉴스레터 플랫폼 ‘스티비’ 서버 해킹, 개인정보 유출 사고 발생,https://www.boannews.com/media/view.asp?idx=135274&page=1&kind=1
라쿠텐 심포니, 해양 사이버보안 토탈 솔루션 ‘라쿠텐 마리타임’ 공개,https://www.boannews.com/media/view.asp?idx=135272&page=1&kind=3
[한 주를 관통하는 보안 소식] 2024년 12월 3주차, “공백”,https://www.boannews.com/media/view.asp?idx=135236&page=1&kind=1
[택배&보안] 자꾸만 마을 택배함에 방치되는 나의 물건들,https://www.boannews.com/media/view.asp?idx=135215&page=1&kind=6
