Title,Link
환경부 공식 SNS X 계정, 해킹 정황 포착... 현재는 정상 복구,https://www.boannews.com/media/view.asp?idx=135368&page=1&kind=1
[한 주를 관통하는 보안 소식] 2024년 12월 4주차, “Civil Life”,https://www.boannews.com/media/view.asp?idx=135349&page=1&kind=1
[보안 역사, 그날] 1994년 12월 25일, 미트닉의 장난전화와 쿵후 비꼬기,https://www.boannews.com/media/view.asp?idx=135277&page=1&kind=1
[카드뉴스] 오징어게임? 아니 사이버보안 게임,https://www.boannews.com/media/view.asp?idx=135365&page=1&kind=1
QR코드 스캔 잘못 했다간 개인정보 털린다! 큐싱 범죄 실태와 예방법은?,https://www.boannews.com/media/view.asp?idx=135364&page=1&kind=1
[bnTV] ‘이것’ 모르면 지긋지긋한 스팸 문자된다! 개인정보 수집 및 이용은 어디까지?,https://www.boannews.com/media/view.asp?idx=135356&page=1&kind=2
국내 정보보호 기업 중 절반은 20인 미만의 소기업,https://www.boannews.com/media/view.asp?idx=135355&page=1&kind=3
2025년 사이버보안 트렌드 전망 5가지,https://www.boannews.com/media/view.asp?idx=135363&page=1&kind=3
팬데믹 혼란 속 급증한 온라인 거래, 사기 사이트 피해도 폭증했다,https://www.boannews.com/media/view.asp?idx=135360&page=1&kind=2
[사람과 보안] 인적 보안과 중국의 기술대국 등극 비결,https://www.boannews.com/media/view.asp?idx=135362&page=1&kind=1
특허법·실용신안법 3가지 개정안, 국회 통과... 특허기술의 해외유출 방지 목적,https://www.boannews.com/media/view.asp?idx=135367&page=1&kind=2
‘2024 카이스트 KCAMP 어워드’ 시상식, 성황리 개최,https://www.boannews.com/media/view.asp?idx=135366&page=1&kind=3
양자정보기술 국가표준 1호 제정... 양자 키 분배 네트워크 관련 기술,https://www.boannews.com/media/view.asp?idx=135358&page=1&kind=2
2025년 시작을 함께할 보안 인재 찾기... SK, 넥슨, 토스페이먼츠 등 채용,https://www.boannews.com/media/view.asp?idx=135344&page=1&kind=3
[인터뷰] 아스트론시큐리티 조근석 대표 “국내 최초 CNAPP에서 글로벌 경쟁력 갖춘 CNAPP로 거듭날 것”,https://www.boannews.com/media/view.asp?idx=135352&page=1&kind=3
NIA, 2024년 디지털 트윈 시뮬레이션 SaaS 개발 실증 사업 성과 공유,https://www.boannews.com/media/view.asp?idx=135354&page=1&kind=2
[인사] 뉴스웨이,https://www.boannews.com/media/view.asp?idx=135359&page=1&kind=3
[오늘의 보안 영어] squirrel away,https://www.boannews.com/media/view.asp?idx=135357&page=1&kind=1
위협 인텔리전스 플랫폼 ‘안랩 TIP’, 보안위협 정보 업그레이드... OT·ICS 특화 콘텐츠 등,https://www.boannews.com/media/view.asp?idx=135353&page=1&kind=3
이스트소프트, ‘2025 PERSO 서포터즈’ 내달 3일까지 모집,https://www.boannews.com/media/view.asp?idx=135351&page=1&kind=3
