Title,Link
트라이씨클 하프클럽 쇼핑몰, 해킹으로 입점사 개인정보 유출,https://www.boannews.com/media/view.asp?idx=134852&page=1&kind=1
[연말기획] 주요 이슈와 사건·사고로 살펴본 2024 대한민국 보안시장②,https://www.boannews.com/media/view.asp?idx=134811&page=1&kind=2
[bnTV] 트럼프 악재 여전... 테마주 흐름 중심에 선 ‘보안 관련주’,https://www.boannews.com/media/view.asp?idx=134846&page=1&kind=3
SK쉴더스 홍원표 대표 “사이버 위협, 기업 좌지우지 하는 경영 리스크”,https://www.boannews.com/media/view.asp?idx=134847&page=1&kind=3
[글로벌 인터뷰] 일루미오, “개념이 개념으로 남아있을 때 아무 것도 보호하지 못한다”,https://www.boannews.com/media/view.asp?idx=134773&page=1&kind=3
[오늘의 보안 영어] play into,https://www.boannews.com/media/view.asp?idx=134844&page=1&kind=1
다시 나타난 스모크로더, 이번에는 대만을 집중 공략 중,https://www.boannews.com/media/view.asp?idx=134843&page=1&kind=1
마이크로소프트 365 전문적으로 노리는 피싱 킷 등장,https://www.boannews.com/media/view.asp?idx=134842&page=1&kind=1
히드라마켓 운영자, 러시아에서 종신형 선고 받아,https://www.boannews.com/media/view.asp?idx=134841&page=1&kind=1
국제 공조로 사이버 공간에서 사기 치던 자 5500명 체포,https://www.boannews.com/media/view.asp?idx=134840&page=1&kind=1
엔피코어, 자율선박 보안기술 특화연구센터 설립 허가증 수여,https://www.boannews.com/media/view.asp?idx=134855&page=1&kind=3
스피어AX, 베트남 중부지방 AI 산불 감시 시스템 구축 프로젝트 MOU 체결,https://www.boannews.com/media/view.asp?idx=134853&page=1&kind=3
금융보안원, 금융권 블라인드 모의훈련... 일부 금융회사에서 취약점 발견,https://www.boannews.com/media/view.asp?idx=134851&page=1&kind=2
LG전자, 자동차 사이버 보안 ‘CSMS 레벨3’ 획득... 글로벌 전장시장 공략,https://www.boannews.com/media/view.asp?idx=134850&page=1&kind=3
겨울 쇼핑 시즌을 위한 웨스턴디지털의 선물 가이드,https://www.boannews.com/media/view.asp?idx=134849&page=1&kind=3
한국후지필름BI, DX 솔루션 탑재한 A3 복합기 신제품 10종 출시,https://www.boannews.com/media/view.asp?idx=134848&page=1&kind=3
국가 방위산업기술 보호 기반 강화... ‘방위산업기술 보호법’ 일부 개정 공포,https://www.boannews.com/media/view.asp?idx=134845&page=1&kind=2
