Title,Link
올해 25주년 맞이하는 CVE 프로그램, ‘취약점 관리 체계’ 역사 되짚어보기,https://www.boannews.com/media/view.asp?idx=134006&page=1&kind=4
2024년 사이버보안 위협 정리해보니... 2025년 대응방안이 보인다,https://www.boannews.com/media/view.asp?idx=134987&page=1&kind=1
매그니베르 랜섬웨어, 아직 죽지 않았다,https://www.boannews.com/media/view.asp?idx=134982&page=1&kind=1
고도화되는 보안위협, 지금 보안업계는 ‘연합작전’ 수행중,https://www.boannews.com/media/view.asp?idx=133710&page=1&kind=3
2024년 12월 첫째 주, 정보보안 전문가 채용 계획... 기업별 선호 인재상은?,https://www.boannews.com/media/view.asp?idx=134815&page=1&kind=3
검찰, 윤 대통령 ‘직권남용’ 및 ‘내란’ 혐의 피의자로 입건,https://www.boannews.com/media/view.asp?idx=135001&page=1&kind=1
검찰 비상계엄 특별수사본부, 김용현 전 국방부장관 전격 체포,https://www.boannews.com/media/view.asp?idx=135000&page=1&kind=1
‘비상계엄’ 혼란 여파... 한덕수 국무총리, 한동훈 당 대표 공동 대국민 담화 발표,https://www.boannews.com/media/view.asp?idx=134999&page=1&kind=1
[한 주를 관통하는 보안 소식] 2024년 12월 1주차, “대통령들”,https://www.boannews.com/media/view.asp?idx=134934&page=1&kind=1
[미술&보안] 수년 전 발발했던 미술계 대작 논란 속 대중과 전문가 사이 괴리의 정체,https://www.boannews.com/media/view.asp?idx=134940&page=1&kind=6
네이버, 접근성 증진 위한 12번째 ‘2024 널리 웨비나’ 개최,https://www.boannews.com/media/view.asp?idx=134993&page=1&kind=3
서울디지털재단, 10일 ‘제14회 스마트시티 서울 세미나’ 개최,https://www.boannews.com/media/view.asp?idx=134994&page=1&kind=2
양자 산업의 새로운 도약... 미래 양자 산업의 청사진 제시,https://www.boannews.com/media/view.asp?idx=134995&page=1&kind=2
김제시, 지능형 CCTV 관제 본격 가동해 시민안전 신속 대응,https://www.boannews.com/media/view.asp?idx=134996&page=1&kind=2
