Title,Link
‘K-브랜드 보호’...특허청, 위조상품 근절책 내놔,https://www.boannews.com/media/view.asp?idx=138470&page=1&kind=1
SKT 보안 투자 7000억원 충분할까?...CISO들에게 물었다,https://www.boannews.com/media/view.asp?idx=138467&page=1&kind=1
[이원태의 글로벌 AI안보 전략-2] 트럼프의 AI패키지 전략과 한국의 선택, ‘전략적 소버린 AI’,https://www.boannews.com/media/view.asp?idx=138466&page=1&kind=1
[인터뷰] 김동준 동곡기정 대표 ‘항공 및 도시 보안 선도하는 제2의 창업 선언’,https://www.boannews.com/media/view.asp?idx=138419&page=1&kind=6
[AI와 보안] 바이트댄스 AI 코딩 도구 ‘트레이 IDE’, 사용자 감시·데이터 중국 전송 논란 확산,https://www.boannews.com/media/view.asp?idx=138456&page=1&kind=1
팔토알토 네트웍스, 사이버아크 27조원 인수 추진…사이버 보안 초대형 M&A,https://www.boannews.com/media/view.asp?idx=138447&page=1&kind=3
[2025 정보보호공시] 게임산업 보안 투자는? ‘3N+K’ 정보통신업 평균 넘어서,https://www.boannews.com/media/view.asp?idx=138444&page=1&kind=2
한국인 겨냥 ‘사랑트랩’ 악성코드 캠페인 포착…업계 주의 당부,https://www.boannews.com/media/view.asp?idx=138442&page=1&kind=1
위성, 드론에서도 안정적 양자 통신 가능해진다...ETRI-KAIST 공동연구 성과,https://www.boannews.com/media/view.asp?idx=138441&page=1&kind=5
[카드뉴스] 41개국 4000명 참여한 세계 최대 라이브 파이어 사이버 전쟁 훈련!,https://www.boannews.com/media/view.asp?idx=138440&page=1&kind=1
국토교통부, 전면번호 스티커 시범 운영 통해 이륜차 식별성 높인다,https://www.boannews.com/media/view.asp?idx=138469&page=1&kind=2
행정안전부, 2025년도 국민 안전교육 실태점검 9개 우수기관 선정,https://www.boannews.com/media/view.asp?idx=138468&page=1&kind=2
국토교통부, 드론특별자유화구역 전국 67곳으로 대폭 확대,https://www.boannews.com/media/view.asp?idx=138465&page=1&kind=2
“재외국민, 휴대폰 없이도 신원확인 서비스 누리세요”…KISA, 비대면 확인 서비스 강화,https://www.boannews.com/media/view.asp?idx=138464&page=1&kind=2
공공기관 개인정보 보호 역량 강화 나선 KISA, 광주 컨설팅 성료,https://www.boannews.com/media/view.asp?idx=138462&page=1&kind=2
명지대 방산안보연구소-군사정보발전연구소와 기술교류·인재양성 ‘맞손’,https://www.boannews.com/media/view.asp?idx=138463&page=1&kind=3
보안 인재 역량 겨룬다...카스퍼스키{CTF} 보안 대회 등록 시작,https://www.boannews.com/media/view.asp?idx=138459&page=1&kind=3
TP-Link, Matter 기반 에너지 모니터링 기능 지원 펌웨어 업데이트 발표,https://www.boannews.com/media/view.asp?idx=138460&page=1&kind=3
‘청소년 발명 페스티벌’, 내달 2일까지 대전컨벤션센터서,https://www.boannews.com/media/view.asp?idx=138458&page=1&kind=2
중기부, 지역 중소기업의 신속한 인공지능(AI) 활용·확산 동참 광역지방자치단체 모집,https://www.boannews.com/media/view.asp?idx=138457&page=1&kind=2
류제명 과기정통부 차관, 국내 피지컬 AI 경쟁력 강화 나서...산학연 간담회 개최,https://www.boannews.com/media/view.asp?idx=138452&page=1&kind=2
금융보안원, 금융권 사외이사 대상 ‘금융보안’ 안내 프로그램 실시,https://www.boannews.com/media/view.asp?idx=138455&page=1&kind=2
SGI서울보증 해킹 사태 후속 조치...징벌적 과징금 등 제도 개선 검토,https://www.boannews.com/media/view.asp?idx=138453&page=1&kind=2
개인정보위, 마이데이터 생태계 확산 박차...지원사업 5개과제 선정,https://www.boannews.com/media/view.asp?idx=138454&page=1&kind=2
과기정통부, LG AI연구원 등 AI 인재 양성 사업 수행기관 선정,https://www.boannews.com/media/view.asp?idx=138448&page=1&kind=2
IBM “아태지역 기업들, AI 도입 의지에 비해 준비는 미흡”,https://www.boannews.com/media/view.asp?idx=138450&page=1&kind=3
KISA, ‘철도 안전’ 분야에도 지능형 CCTV 인증 신설,https://www.boannews.com/media/view.asp?idx=138446&page=1&kind=2
소프트캠프-앤앤에스피, N²SF 전환 및 OT 보안 시장 대응 ‘협력’,https://www.boannews.com/media/view.asp?idx=138445&page=1&kind=3
[ISEC 2025 미리보기] 투씨에스지, IT·OT 보안 필수 솔루션을 한눈에,https://www.boannews.com/media/view.asp?idx=138379&page=1&kind=3
[ISEC 2025 미리보기] 윈스테크넷, AI 무인보안 관제 서비스 선보여 ‘AI 보안 서비스’ 본격화,https://www.boannews.com/media/view.asp?idx=138377&page=1&kind=3
[ISEC 2025 미리보기] 벨로크, 차세대 보안 솔루션 4종으로 국내 보안 시장 본격 공략,https://www.boannews.com/media/view.asp?idx=138378&page=2&kind=3
조달청, AI 기술 유망기업 제품발굴을 위한 공모전 개최,https://www.boannews.com/media/view.asp?idx=138443&page=2&kind=2
[IP쇼츠] 휴가철 車안전 위협 ‘짝퉁부품’, 철퇴...상표경찰, 적발현장 영상 공개,https://www.boannews.com/media/view.asp?idx=138439&page=2&kind=1
예산 확보 어려운 CISO들…“보안 투자 비율 의무화 원해”,https://www.boannews.com/media/view.asp?idx=138438&page=2&kind=2
[구축사례] 전북 최초로 통합관제센터 구축·운영 ‘완주군 CCTV 통합관제센터’ 탐방記,https://www.boannews.com/media/view.asp?idx=138409&page=2&kind=2
KISIA 자율보안협의체, 정보보호 R&D 수요 간담회 개최...IITP에 현장 목소리 전달,https://www.boannews.com/media/view.asp?idx=138437&page=2&kind=2
[테크칼럼] 데이터센터 보안의 완성: AI와 생체인증 기반 6단계 통합 방어 전략,https://www.boannews.com/media/view.asp?idx=138415&page=2&kind=6
조달청, 평가위원 3중 관리로 공정·투명성 향상,https://www.boannews.com/media/view.asp?idx=138436&page=2&kind=2
최은수 인텔리빅스 대표 저서 ‘넥스트 AI 비즈니스’, 군장병 AI 필독서로 선정,https://www.boannews.com/media/view.asp?idx=138435&page=2&kind=3
VIGI, AI 기반 ‘피플 카운팅’ 솔루션으로 스마트 매장 운영 지원,https://www.boannews.com/media/view.asp?idx=138434&page=2&kind=3
조달청, 내자구매업무 처리 규정 개정으로 묻지마식 입찰참여 방지,https://www.boannews.com/media/view.asp?idx=138433&page=2&kind=2
[인사] 한국인터넷신문협회,https://www.boannews.com/media/view.asp?idx=138432&page=2&kind=3
체크포인트, 3분기 제로트러스트 플랫폼 리더 선정,https://www.boannews.com/media/view.asp?idx=138431&page=2&kind=3
나스카, 메두사 랜섬웨어 공격으로 400만달러 몸값 요구받아,https://www.boannews.com/media/view.asp?idx=138430&page=2&kind=1
KISA, 아태 20개국 생성형 AI 악용 랜섬웨어 모의훈련 주관,https://www.boannews.com/media/view.asp?idx=138428&page=2&kind=2
F5, AI 워크로드 보안 강화...ADSP에 신규 기능 도입,https://www.boannews.com/media/view.asp?idx=138426&page=2&kind=3
개인정보위, 아태 정책당국들과 아동·청소년 개인정보 보호 정책 마련 나서,https://www.boannews.com/media/view.asp?idx=138427&page=2&kind=2
