Title,Link
[IP포토] 장철민 의원실, ‘산업재산 정보 활용·확산 촉진 국회토론회’ 개최,https://www.boannews.com/media/view.asp?idx=138363&page=1&kind=1
LG엔솔, 中 상대 배터리 특허침해소 ‘3연승’,https://www.boannews.com/media/view.asp?idx=138361&page=1&kind=1
[SGI서울보증 랜섬웨어] ‘건라’ 랜섬웨어 특징과 동작 원리 분석해보니,https://www.boannews.com/media/view.asp?idx=138356&page=1&kind=1
[카드뉴스] AI CCTV가 범죄를 ‘예측’한다! 침입감지·출입통제 한번에!,https://www.boannews.com/media/view.asp?idx=138360&page=1&kind=1
클로락스, “해킹 너 때문”…IT 서비스 외주 기업 고소,https://www.boannews.com/media/view.asp?idx=138353&page=1&kind=1
조작된 패킷 하나로 스마트폰 통신 마비 가능...KAIST, 보안 취약점 발견,https://www.boannews.com/media/view.asp?idx=138349&page=1&kind=5
트럼프표 AI도 ‘보안’이 전제… ‘AI 액션 플랜’ 곳곳에 보안 강조,https://www.boannews.com/media/view.asp?idx=138347&page=1&kind=2
[제품리뷰] 기술의 진화, 공간의 혁신: 씨게이트 30TB 스토리지,https://www.boannews.com/media/view.asp?idx=138344&page=1&kind=3
[사람과 보안] 이재명 정부 AI 전략을 다시 묻다⑤ ‘공공 AI’ 민주와 인권을 위협하다,https://www.boannews.com/media/view.asp?idx=138342&page=1&kind=2
또 SSL-VPN 보안 미흡 랜섬웨어...해성디에스도 당해,https://www.boannews.com/media/view.asp?idx=138341&page=1&kind=1
와플랫-KT텔레캅, AI 기반 디지털 돌봄 서비스 ‘맞손’,https://www.boannews.com/media/view.asp?idx=138359&page=1&kind=3
“AI 경쟁력 강화 위해 이용 접근성 제고” 데이터안심구역 운영협의체 개최,https://www.boannews.com/media/view.asp?idx=138358&page=1&kind=2
한국정보시스템감사통제협회 정기총회 … 나재훈 회장 재선임,https://www.boannews.com/media/view.asp?idx=138357&page=1&kind=2
한국정보통신자격협회-서울사이버대학교, 미래 융합 인재 양성 MOU 체결,https://www.boannews.com/media/view.asp?idx=138355&page=1&kind=3
모빌린트, 코오롱베니트 AI 얼라이언스와 MOU 체결,https://www.boannews.com/media/view.asp?idx=138354&page=1&kind=3
[ISEC 2025 미리보기] 엑스게이트, NGFW·퀀텀 VPN·SSL 가시화로 빈틈없는 보안 환경 구축,https://www.boannews.com/media/view.asp?idx=138302&page=1&kind=3
[ISEC 2025 미리보기] SK쉴더스, Jamf로 완성하는 애플 디바이스 보안,https://www.boannews.com/media/view.asp?idx=138301&page=1&kind=3
