Title,Link
[기획특집] 2025 대한민국, 법제도 변화로 본 CCTV의 규율과 의미,https://www.boannews.com/media/view.asp?idx=137952&page=1&kind=2
[SKT 해킹 사태] 해킹 후 위약금 내고 떠난 사용자, 얼마나 돌려받는지 확인하세요,https://www.boannews.com/media/view.asp?idx=138013&page=1&kind=1
피해자 곁 배신자? 美 랜섬웨어 협상가, 해커와 리베이트 의혹,https://www.boannews.com/media/view.asp?idx=138002&page=1&kind=1
[SKT 해킹 사태] SK텔레콤, 신임 CISO에 이종현 박사 선임,https://www.boannews.com/media/view.asp?idx=138011&page=1&kind=1
[SKT 해킹 사태] SKT 올해 매출 전망 17조8000억원 → 17조원 하향,https://www.boannews.com/media/view.asp?idx=138008&page=1&kind=1
KISA, PLUS2025 보안 컨퍼런스 개최...실무 중심 보안 전략 논의,https://www.boannews.com/media/view.asp?idx=138007&page=1&kind=2
[SKT 해킹 사태] SKT, “정보보호에 5년 간 7000억원 투자”,https://www.boannews.com/media/view.asp?idx=138006&page=1&kind=1
[SKT 해킹 사태] 4년간 방치된 SKT 해킹…통화 기록 유출돼도 대책 없어,https://www.boannews.com/media/view.asp?idx=138004&page=1&kind=1
[SKT 해킹 사태] 타임라인으로 본 SKT 사태...유출부터 위약금 면제까지,https://www.boannews.com/media/view.asp?idx=138003&page=1&kind=1
[SKT 해킹 사태] SKT 악성코드, 이렇게 침투했다...“총체적 관리 부실·대응 미흡”,https://www.boannews.com/media/view.asp?idx=138001&page=1&kind=1
카스퍼스키, “챗GPT 사칭 공격 115% 늘어나”,https://www.boannews.com/media/view.asp?idx=138012&page=1&kind=1
라온시큐어-인공지능협-디지털인증협, AI 인재 인증 위한 3자 MOU,https://www.boannews.com/media/view.asp?idx=138010&page=1&kind=3
BHSN-한컴, 리걸 AI 도입 ‘맞손’,https://www.boannews.com/media/view.asp?idx=138009&page=1&kind=3
엘세븐시큐리티, 공공부문 순항...부산시에 솔루션 공급,https://www.boannews.com/media/view.asp?idx=138005&page=1&kind=1
[SKT 해킹 사태] SKT 위약금 면제 날벼락…가입자 이탈 현실화되나,https://www.boannews.com/media/view.asp?idx=138000&page=1&kind=1
[SKT 해킹 사태] 과기정통부, 해킹은 SKT 과실...“위약금 면제 가능 판단”,https://www.boannews.com/media/view.asp?idx=137999&page=1&kind=1
전국 과학관-전파관리소, 과학 문화 확산 맞손,https://www.boannews.com/media/view.asp?idx=137994&page=1&kind=2
세이퍼존, 디지털기업 in 경남 선정,https://www.boannews.com/media/view.asp?idx=137997&page=1&kind=3
지니언스, 말레이시아 사업 박차...‘사이데스 2025’ 국내 유일 참가,https://www.boannews.com/media/view.asp?idx=137998&page=1&kind=3
악성코드 유포 ‘지름길’ 된 윈도우 LNK 파일…공격 50% 급증,https://www.boannews.com/media/view.asp?idx=137996&page=1&kind=1
[유경동의 IP전략] 불타는 웨이모(1),https://www.boannews.com/media/view.asp?idx=137995&page=1&kind=1
[2025 인증보안 솔루션 리포트] 퀀텀 점프 앞둔 인증보안, 성장 요소 모두 갖췄다,https://www.boannews.com/media/view.asp?idx=137903&page=1&kind=3
[2025 방폭 CCTV 제품&솔루션 리포트] 불꽃보다 빠른, 위험 속 산업 현장 지킴이,https://www.boannews.com/media/view.asp?idx=137924&page=1&kind=3
[현장탐방] 아마노코리아의 ‘A’렌터카허브’ 체험기,https://www.boannews.com/media/view.asp?idx=137921&page=1&kind=3
김현민 금보원 디지털자산보안팀장 “전통 금융·디지털자산 교차점서 ‘신뢰’ 지켜”,https://www.boannews.com/media/view.asp?idx=137993&page=1&kind=1
[인터뷰] 이상욱 솔디아 대표 ‘기술 품은 리더십으로 다시 짜는 솔디아의 성장 지도’,https://www.boannews.com/media/view.asp?idx=137870&page=1&kind=3
[사람과 보안] 이재명 정부 AI 전략을 다시 묻다② “AI로 무장한 공권력, 누구를 겨누는가?”,https://www.boannews.com/media/view.asp?idx=137987&page=1&kind=2
[카드뉴스] 개발자 주의! 지금 설치한 그 패키지, ‘좀비’일 수 있습니다,https://www.boannews.com/media/view.asp?idx=137991&page=1&kind=1
