Title,Link
정보보호 주간 ‘UNITED’ 개막, AI 시대 보안 위해 산학연관 총집합,https://www.boannews.com/media/view.asp?idx=138028&page=1&kind=2
유럽연합, 2030년 양자 보안 글로벌 표준화·인프라 구축 본격화,https://www.boannews.com/media/view.asp?idx=138026&page=1&kind=2
[2025 정보보호공시] 배달 앱 1위 배민, 보안투자 매년 두자리수↑…“클라우드 보안 강화”,https://www.boannews.com/media/view.asp?idx=138022&page=1&kind=3
랜섬웨어 그룹 헌터스 인터내셔널, 조직 해체 선언…“모든 피해자에 무료 복호화키 제공”,https://www.boannews.com/media/view.asp?idx=138018&page=1&kind=1
[유경동의 IP전략] 불타는 웨이모(2),https://www.boannews.com/media/view.asp?idx=138016&page=1&kind=1
U+보안전문매장, 운영 2주 만에 20만명 스미싱·피싱 방지 서비스 가입,https://www.boannews.com/media/view.asp?idx=138014&page=1&kind=3
[기획특집] 2025 대한민국, 법제도 변화로 본 CCTV의 규율과 의미,https://www.boannews.com/media/view.asp?idx=137952&page=1&kind=2
[SKT 해킹 사태] 해킹 후 위약금 내고 떠난 사용자, 얼마나 돌려받는지 확인하세요,https://www.boannews.com/media/view.asp?idx=138013&page=1&kind=1
피해자 곁 배신자? 美 랜섬웨어 협상가, 해커와 리베이트 의혹,https://www.boannews.com/media/view.asp?idx=138002&page=1&kind=1
[SKT 해킹 사태] SK텔레콤, 신임 CISO에 이종현 박사 선임,https://www.boannews.com/media/view.asp?idx=138011&page=1&kind=1
테이텀, K-ICT WEEK in BUSAN 참가...클라우드 네이티브 보안 강조,https://www.boannews.com/media/view.asp?idx=138031&page=1&kind=3
엔키화이트햇, Pre-ICON 선정...3년간 70억원 보증지원,https://www.boannews.com/media/view.asp?idx=138030&page=1&kind=3
시큐아이, 무료 보안 컨설팅 제공...맞춤형 전략 제시,https://www.boannews.com/media/view.asp?idx=138029&page=1&kind=3
티피링크, 4G 네트워크 및 3 포트 설계 갖춘 풀 컬러 카메라 출시,https://www.boannews.com/media/view.asp?idx=138027&page=1&kind=3
하이크비전 ESG 보고서 발표, 보다 나은 미래 위한 ‘THRIVE’ 지속가능성 철학 제시,https://www.boannews.com/media/view.asp?idx=138025&page=1&kind=3
파이오링크, 첫 자사주 소각...전체 2% 규모,https://www.boannews.com/media/view.asp?idx=138023&page=1&kind=1
지란지교소프트, ‘제로다크웹 3.0’ 출시...웹 도메인 유출 탐지 추가,https://www.boannews.com/media/view.asp?idx=138021&page=1&kind=1
VIGI, 최대 64채널 지원하는 고성능 네트워크 비디오 레코더 출시,https://www.boannews.com/media/view.asp?idx=138020&page=1&kind=3
파수, ‘랩소디 에코 클라우드’ 업데이트...공급망 보안 SaaS 비즈니스 가속화,https://www.boannews.com/media/view.asp?idx=138019&page=1&kind=1
안랩블록체인컴퍼니, ‘워터밤 서울 2025’에 웹3 티켓 시스템 도입,https://www.boannews.com/media/view.asp?idx=138017&page=1&kind=3
카타르 ‘국가IP전략’  수립, K-IP가 나선다,https://www.boannews.com/media/view.asp?idx=138015&page=1&kind=1
카스퍼스키, “챗GPT 사칭 공격 115% 늘어나”,https://www.boannews.com/media/view.asp?idx=138012&page=1&kind=1
라온시큐어-인공지능협-디지털인증협, AI 인재 인증 위한 3자 MOU,https://www.boannews.com/media/view.asp?idx=138010&page=1&kind=3
BHSN-한컴, 리걸 AI 도입 ‘맞손’,https://www.boannews.com/media/view.asp?idx=138009&page=1&kind=3
[SKT 해킹 사태] SKT 올해 매출 전망 17조8000억원 → 17조원 하향,https://www.boannews.com/media/view.asp?idx=138008&page=1&kind=1
KISA, PLUS2025 보안 컨퍼런스 개최...실무 중심 보안 전략 논의,https://www.boannews.com/media/view.asp?idx=138007&page=1&kind=2
엘세븐시큐리티, 공공부문 순항...부산시에 솔루션 공급,https://www.boannews.com/media/view.asp?idx=138005&page=1&kind=1
[SKT 해킹 사태] SKT, “정보보호에 5년 간 7000억원 투자”,https://www.boannews.com/media/view.asp?idx=138006&page=1&kind=1
[SKT 해킹 사태] 4년간 방치된 SKT 해킹…통화 기록 유출돼도 대책 없어,https://www.boannews.com/media/view.asp?idx=138004&page=1&kind=1
[SKT 해킹 사태] 타임라인으로 본 SKT 사태...유출부터 위약금 면제까지,https://www.boannews.com/media/view.asp?idx=138003&page=1&kind=1
[SKT 해킹 사태] SKT 악성코드, 이렇게 침투했다...“총체적 관리 부실·대응 미흡”,https://www.boannews.com/media/view.asp?idx=138001&page=2&kind=1
[SKT 해킹 사태] SKT 위약금 면제 날벼락…가입자 이탈 현실화되나,https://www.boannews.com/media/view.asp?idx=138000&page=2&kind=1
[SKT 해킹 사태] 과기정통부, 해킹은 SKT 과실...“위약금 면제 가능 판단”,https://www.boannews.com/media/view.asp?idx=137999&page=2&kind=1
전국 과학관-전파관리소, 과학 문화 확산 맞손,https://www.boannews.com/media/view.asp?idx=137994&page=2&kind=2
세이퍼존, 디지털기업 in 경남 선정,https://www.boannews.com/media/view.asp?idx=137997&page=2&kind=3
지니언스, 말레이시아 사업 박차...‘사이데스 2025’ 국내 유일 참가,https://www.boannews.com/media/view.asp?idx=137998&page=2&kind=3
악성코드 유포 ‘지름길’ 된 윈도우 LNK 파일…공격 50% 급증,https://www.boannews.com/media/view.asp?idx=137996&page=2&kind=1
[유경동의 IP전략] 불타는 웨이모(1),https://www.boannews.com/media/view.asp?idx=137995&page=2&kind=1
[2025 인증보안 솔루션 리포트] 퀀텀 점프 앞둔 인증보안, 성장 요소 모두 갖췄다,https://www.boannews.com/media/view.asp?idx=137903&page=2&kind=3
[2025 방폭 CCTV 제품&솔루션 리포트] 불꽃보다 빠른, 위험 속 산업 현장 지킴이,https://www.boannews.com/media/view.asp?idx=137924&page=2&kind=3
[현장탐방] 아마노코리아의 ‘A’렌터카허브’ 체험기,https://www.boannews.com/media/view.asp?idx=137921&page=2&kind=3
김현민 금보원 디지털자산보안팀장 “전통 금융·디지털자산 교차점서 ‘신뢰’ 지켜”,https://www.boannews.com/media/view.asp?idx=137993&page=2&kind=1
[인터뷰] 이상욱 솔디아 대표 ‘기술 품은 리더십으로 다시 짜는 솔디아의 성장 지도’,https://www.boannews.com/media/view.asp?idx=137870&page=2&kind=3
[사람과 보안] 이재명 정부 AI 전략을 다시 묻다② “AI로 무장한 공권력, 누구를 겨누는가?”,https://www.boannews.com/media/view.asp?idx=137987&page=2&kind=2
[카드뉴스] 개발자 주의! 지금 설치한 그 패키지, ‘좀비’일 수 있습니다,https://www.boannews.com/media/view.asp?idx=137991&page=2&kind=1
KISA, 2025년 제14회 한국인터넷거버넌스포럼(KrIGF) 개최,https://www.boannews.com/media/view.asp?idx=137992&page=2&kind=2
한국인터넷정보학회 국방정보기술연구회 ‘2025년 전반기 워크숍’ 개최,https://www.boannews.com/media/view.asp?idx=137990&page=2&kind=3
특허청, IP서비스 산업 활성화...현장 목소리 청취,https://www.boannews.com/media/view.asp?idx=137989&page=2&kind=2
[IP人] 서을수 특허심판원장, 韓·유럽 상표·디자인심판 협력회의 참석,https://www.boannews.com/media/view.asp?idx=137988&page=2&kind=2
오내피플, 기술·경영혁신형 중소기업 인증 갱신,https://www.boannews.com/media/view.asp?idx=137983&page=2&kind=3
인텔리빅스에서 AI 연구하며 병역의무 마치세요,https://www.boannews.com/media/view.asp?idx=137985&page=3&kind=3
IP정책포럼, ‘K-디스커버리’ 본격 논의 착수,https://www.boannews.com/media/view.asp?idx=137986&page=3&kind=1
[부고] 안정보 안랩 라킨(Rakeen) CPO 장인상,https://www.boannews.com/media/view.asp?idx=137984&page=3&kind=1
개인정보위, ‘개인정보 보호수준 평가’ 현장 지원 나서,https://www.boannews.com/media/view.asp?idx=137982&page=3&kind=2
이글루코퍼레이션, 보안 운영 자동화 SOAR 특허 취득,https://www.boannews.com/media/view.asp?idx=137981&page=3&kind=3
에브리존, 6년 연속 KISA 정보보호 지원사업 공급기업 선정,https://www.boannews.com/media/view.asp?idx=137978&page=3&kind=2
