Title,Link
과기정통부, 제2회 아세안사이버쉴드 해킹방어대회 11월 19~22일 개최,https://www.boannews.com/media/view.asp?idx=134474&page=1&kind=2
최고의 ‘보안 강연자’를 선발하다... ISEC 2024 ‘Best Speaker Award’ 시상식 개최,https://www.boannews.com/media/view.asp?idx=134495&page=1&kind=3
개인정보 유출 사고 대응방안 논의... 공공·민간 협력의 현주소는?,https://www.boannews.com/media/view.asp?idx=134496&page=1&kind=2
MS의 로우코드 플랫폼 파워페이지스, 사용자들의 보안 인식 제고 필요해,https://www.boannews.com/media/view.asp?idx=134494&page=1&kind=1
북한 IT노동자, 가짜 이력서로 서방국 취업해 정보탈취·외화벌이 ‘일거양득’,https://www.boannews.com/media/view.asp?idx=134485&page=1&kind=1
경찰청, 제17회 사이버치안대상 시상식 개최... 김휘강 고려대 교수 대통령 표창,https://www.boannews.com/media/view.asp?idx=134486&page=1&kind=2
트럼프 당선에 일론 머스크 부상까지... AI 시대의 사이버안보 전략 9가지,https://www.boannews.com/media/view.asp?idx=134408&page=1&kind=2
[오늘의 보안 영어] on the spot,https://www.boannews.com/media/view.asp?idx=134493&page=1&kind=1
데이터 분석과 데이터 과학에 널리 사용되는 플랫폼, 스포츠 경기 노려,https://www.boannews.com/media/view.asp?idx=134492&page=1&kind=1
러시아 랜섬웨어 포보스의 운영자, 한국에서 미국으로 인도돼,https://www.boannews.com/media/view.asp?idx=134491&page=1&kind=1
중기부, ‘2024 올해의 SNS’ 정부부처 인스타그램 부문 최우수상 수상,https://www.boannews.com/media/view.asp?idx=134501&page=1&kind=2
고용정보원-진로교육학회, AI 시대 진로교육 혁신 방안 마련 학술대회 공동 개최,https://www.boannews.com/media/view.asp?idx=134502&page=1&kind=2
방산 강국 목표 달성 위해 소·부·장 개발에 힘쓴다,https://www.boannews.com/media/view.asp?idx=134503&page=1&kind=2
노르웨이 선급협회 DNV, 해운 사이버 보안 보고서 발간,https://www.boannews.com/media/view.asp?idx=134519&page=1&kind=3
2024 ESG Practice 콘퍼런스 개최... ESG 실천, 대한민국 해법 모색,https://www.boannews.com/media/view.asp?idx=134520&page=1&kind=3
K-디지털 트레이닝과 함께 상상을 현실로!,https://www.boannews.com/media/view.asp?idx=134504&page=1&kind=2
과학기술 기반 디지털 전환 선도... 산림 분야 성장동력 창출한다,https://www.boannews.com/media/view.asp?idx=134505&page=1&kind=2
민간 첨단기술 국방 분야 이어달리기, ‘제2회 미래 국방 기술교류회’ 개최,https://www.boannews.com/media/view.asp?idx=134507&page=1&kind=2
조달청·한국도로공사, 혁신제품 ‘해외 진출’ 지원한다,https://www.boannews.com/media/view.asp?idx=134508&page=1&kind=2
올해 네 번째 레디 코리아 훈련, 아파트 전기차 화재 범정부 대응체계 점검,https://www.boannews.com/media/view.asp?idx=134509&page=1&kind=2
SKT, 저궤도 위성 기반 재난 통신 기술로 전파방송기술대상 장관상 수상,https://www.boannews.com/media/view.asp?idx=134510&page=1&kind=3
SK쉴더스, 랜섬웨어 동향 분석 보고서 2종 발간,https://www.boannews.com/media/view.asp?idx=134518&page=1&kind=3
LG전자, 산업전시회에서 빠르고 안정적인 이음5G 기술 첫선,https://www.boannews.com/media/view.asp?idx=134511&page=1&kind=3
연세대, 2024 바른ICT연구소 리서치 콘퍼런스 성료,https://www.boannews.com/media/view.asp?idx=134513&page=1&kind=2
연세대 인공지능융합대학 실험실 창업기업 ‘미타운’, CES 2025 혁신상 수상,https://www.boannews.com/media/view.asp?idx=134514&page=1&kind=2
삼성전기, 차량용 카메라 소프트웨어 글로벌 인증 오토모티브 스파이스 레벨 3 획득,https://www.boannews.com/media/view.asp?idx=134515&page=1&kind=3
개인정보위, 민간과 공동으로 개인정보 보호와 데이터 활용 생태계 조성 방법 찾는다,https://www.boannews.com/media/view.asp?idx=134488&page=1&kind=2
