Title,Link
NIA, 대구 지역 대학생 대상 AI윤리·지식재산권 세미나 개최,https://www.boannews.com/media/view.asp?idx=134169&page=1&kind=2
NIA, 전국 지자체와 ‘양자산업 리더스 포럼’ 개최,https://www.boannews.com/media/view.asp?idx=134168&page=1&kind=2
삼성전기, 사이버폭력 예방 위한 ‘푸른코끼리 포럼’ 개최,https://www.boannews.com/media/view.asp?idx=134167&page=1&kind=2
TTA, 생성형 AI 모델 인공지능 신뢰성 인증(CAT) 부여,https://www.boannews.com/media/view.asp?idx=134166&page=1&kind=2
[오늘의 보안 영어] knife-edge,https://www.boannews.com/media/view.asp?idx=134184&page=1&kind=1
캐나다 정부, 틱톡을 국가 안보 위협이라고 지정하며 서비스 금지시켜,https://www.boannews.com/media/view.asp?idx=134183&page=1&kind=1
새로운 공격 방식 들고 나타난 북한 해커들, 맥OS 노려,https://www.boannews.com/media/view.asp?idx=134182&page=1&kind=1
[bnTV] 블랙프라이데이 시즌, 해외직구 쇼핑 주의보!,https://www.boannews.com/media/view.asp?idx=134173&page=1&kind=1
제4차 한-영 사이버정책협의회 개최... 사이버 위협 대응 협력 강화 논의,https://www.boannews.com/media/view.asp?idx=134155&page=1&kind=2
[긴급] 전국 법원 홈페이지 대부분 접속불가... 디도스 공격 추정,https://www.boannews.com/media/view.asp?idx=134151&page=1&kind=1
로백스-한국항공보안학회, 항공보안 법령 개선 위한 업무협약 체결,https://www.boannews.com/media/view.asp?idx=134187&page=1&kind=2
이노뎁, 과테말라시티에 AI 관제 솔루션 공급...해외 비즈니스 본격화,https://www.boannews.com/media/view.asp?idx=134185&page=1&kind=3
삼성전자, ‘실리콘밸리 미래 통신 서밋’ 개최,https://www.boannews.com/media/view.asp?idx=134165&page=1&kind=3
법제처, 인공지능 입법 방향 논의 위한 제1회 ‘미래 법제 국제포럼’ 개최,https://www.boannews.com/media/view.asp?idx=134163&page=1&kind=2
디지털경제동반자협정(DEPA) 공동위원회 열려,https://www.boannews.com/media/view.asp?idx=134162&page=1&kind=2
국토부·LX, ‘제47회 지적세미나’ 개최…AI·드론 등 신기술 연구 사례 집중 조명,https://www.boannews.com/media/view.asp?idx=134161&page=1&kind=2
우리 기업 경영진, 국제표준으로 첨단산업 초격차 실현한다,https://www.boannews.com/media/view.asp?idx=134160&page=1&kind=2
경기도, 지방정부 협의체 DETA와 AI 발전을 위한 공동선언문 발표,https://www.boannews.com/media/view.asp?idx=134170&page=1&kind=2
