Title,Link
한 캠페인에 제로데이, 제로클릭 취약점을 두 개나 익스플로잇 한 러시아의 롬콤,https://www.boannews.com/media/view.asp?idx=134777&page=1&kind=1
산업 현장에서 점점 보편화 되고 있는 무선 기술, 편의성 만큼 위험성도 인지해야,https://www.boannews.com/media/view.asp?idx=134776&page=1&kind=1
[기획특집] 통합보안·출입통제 기업의 공공조달 시장 매출 집중해부,https://www.boannews.com/media/view.asp?idx=134696&page=1&kind=2
[시즌&보안] 다가오는 연말, 보안의 속살을 한 번 발라보다가,https://www.boannews.com/media/view.asp?idx=134724&page=1&kind=6
인도 정부, CCTV 관련 신규 안전 요구사항 발표,https://www.boannews.com/media/view.asp?idx=134774&page=1&kind=4
공공·민간의 CCTV 영상관제 전문가, 국가공인 자격 제도 신설한다,https://www.boannews.com/media/view.asp?idx=134766&page=1&kind=2
[오늘의 보안 영어] on edge,https://www.boannews.com/media/view.asp?idx=134762&page=1&kind=1
MS, 일부 자사 서비스에서 발견된 취약점 긴급히 패치,https://www.boannews.com/media/view.asp?idx=134761&page=1&kind=1
산업 현장에서 사용되는 와이파이 장비에서 20개 넘는 취약점 나와,https://www.boannews.com/media/view.asp?idx=134760&page=1&kind=1
미국 대형 통신사 티모바일, “중국 APT의 침해 시도 있었다” 고발,https://www.boannews.com/media/view.asp?idx=134759&page=1&kind=1
아우토크립트, 교통올림픽 ‘ITS 월드 콩그레스’서 글로벌 미래차 보안 표준 방향 제시,https://www.boannews.com/media/view.asp?idx=134775&page=1&kind=3
산업부, ‘산업융합 규제샌드박스의 날’ 개최,https://www.boannews.com/media/view.asp?idx=134750&page=1&kind=2
인천 연수구, 전국 최초 ‘AI 기반 간접흡연방지시스템’ 구축,https://www.boannews.com/media/view.asp?idx=134752&page=1&kind=2
신한투자증권, 정보보호 공시 우수기관 선정... 과기정통부 장관 표창 수상,https://www.boannews.com/media/view.asp?idx=134754&page=1&kind=2
ETRI, 강소형 국산 생성 언어모델 공개,https://www.boannews.com/media/view.asp?idx=134753&page=1&kind=2
과기정통부, ‘방송산업의 인공지능·디지털 기술 활용현황’ 설문결과 발표,https://www.boannews.com/media/view.asp?idx=134749&page=1&kind=2
AI·데이터 기반 재난대응 역량 강화한다,https://www.boannews.com/media/view.asp?idx=134748&page=1&kind=2
IPA, 국가정보원 지부와 인천지역 사이버보안협의회 행사 개최,https://www.boannews.com/media/view.asp?idx=134755&page=1&kind=2
코레일, ‘공공데이터 품질인증심사’ 최우수 등급 획득,https://www.boannews.com/media/view.asp?idx=134756&page=1&kind=2
해수부, 항만의 스마트 보안 우수 사례 발굴·확산 추진,https://www.boannews.com/media/view.asp?idx=134747&page=1&kind=2
지란지교데이터 유병완 대표, 정보보호산업 발전 유공 과기정통부 장관 표창,https://www.boannews.com/media/view.asp?idx=134772&page=1&kind=3
강원대 융합보안대학원, 2024 가명익명처리 경진대회 과기정통부장관상 수상,https://www.boannews.com/media/view.asp?idx=134771&page=1&kind=2
ESG 경영 위한 공공과 민간 협력 강조, 제8회 서울 ESG 경영포럼 개최,https://www.boannews.com/media/view.asp?idx=134769&page=1&kind=3
지란지교소프트, ‘제20회 오피스키퍼 보안 세미나’성료,https://www.boannews.com/media/view.asp?idx=134770&page=1&kind=3
안랩, 기업 고객 보안담당자 대상 ‘AhnLab ISF SQUARE 2024 for Enterprise’개최,https://www.boannews.com/media/view.asp?idx=134768&page=1&kind=3
개인정보위, 원칙 중심 규율체계 정착 위해 6대 로펌과 간담회 개최,https://www.boannews.com/media/view.asp?idx=134765&page=1&kind=2
잉카인터넷, 임직원 정신건강 관리 공로로 ‘마음건강 친화기업 인증’ 획득,https://www.boannews.com/media/view.asp?idx=134763&page=1&kind=3
배달원·고객 정보 15만건 유출한 쿠팡... 과징금 15억 8,865만원,https://www.boannews.com/media/view.asp?idx=134767&page=1&kind=2
KISA, 재외동포인증센터 시범서비스 개시,https://www.boannews.com/media/view.asp?idx=134764&page=1&kind=1
영국의 대형 병원인 WUTH, 사이버 공격 받아 마비돼,https://www.boannews.com/media/view.asp?idx=134758&page=1&kind=1
[한국정보공학기술사 보안을 論하다-9] 기술적 보안의 효과를 극대화하려면,https://www.boannews.com/media/view.asp?idx=134746&page=2&kind=6
금융보안원 장운영 팀장 “SW 공급망 생태계 참여자, 자율보안 역량 강화해야”,https://www.boannews.com/media/view.asp?idx=134743&page=2&kind=1
정부, 불법 스팸 근절 위한 ‘스팸 방지 종합대책’ 발표,https://www.boannews.com/media/view.asp?idx=134744&page=2&kind=2
과기정통부, ‘통신재난 보고의무 미준수’ 메타에 과태료 500만원 부과,https://www.boannews.com/media/view.asp?idx=134742&page=2&kind=2
개인정보보호법학회 “국내 개인정보 보호법의 현주소와 과제는?”,https://www.boannews.com/media/view.asp?idx=134741&page=2&kind=2
ADT캡스, 전기차 배터리 화재 예방 서비스 도입,https://www.boannews.com/media/view.asp?idx=134740&page=2&kind=3
팔로알토 네트웍스, ‘이그나이트 온 투어 부산’에서 사이버 보안 솔루션과 트렌드 공유,https://www.boannews.com/media/view.asp?idx=134739&page=2&kind=3
전 세계 46개국 기업 86%, ‘사이버 보안 강화 위한 조치 시행 중’,https://www.boannews.com/media/view.asp?idx=134738&page=2&kind=3
한국우주안보학회 이재우 회장 “안보로 보는 우주, 우주로 보는 안보의 시간 도래”,https://www.boannews.com/media/view.asp?idx=134705&page=2&kind=2
과기정통부, 제3기 인공지능 윤리·신뢰성 포럼 공개세미나 개최,https://www.boannews.com/media/view.asp?idx=134728&page=2&kind=2
새로운 안보 위협 ‘인지전’ 본격화... 우리 안보는 어떻게 지켜내야 할까?,https://www.boannews.com/media/view.asp?idx=134734&page=2&kind=2
장애인고용공단, 부·울·경 디지털 인력 양성의 중심 부산디지털훈련센터 개소,https://www.boannews.com/media/view.asp?idx=134707&page=2&kind=2
올해 최고 발명은 레티널 ‘AR 스마트 안경’,https://www.boannews.com/media/view.asp?idx=134708&page=2&kind=2
민·관·학·연 디지털 헬스 리더 모여 한 해 동안의 경험과 사례 공유한다,https://www.boannews.com/media/view.asp?idx=134709&page=2&kind=2
고품질 공공데이터 인증으로 신뢰할 수 있는 공공데이터 활용 기반 구축,https://www.boannews.com/media/view.asp?idx=134710&page=2&kind=2
국표원, AI 경영시스템 KS 제정 예고,https://www.boannews.com/media/view.asp?idx=134711&page=2&kind=2
경찰청 국가수사본부, 디도스 공격 기능 탑재한 위성방송 수신기 제조 관계자 검거,https://www.boannews.com/media/view.asp?idx=134736&page=2&kind=2
하이크비전, 광주첨단국가산단 경영자협의회와 항저우 본사 찾아 AIoT 기술 체험,https://www.boannews.com/media/view.asp?idx=134735&page=2&kind=3
프로젝트센드에서 발견된 취약점, 최근 악성 공격의 통로가 돼,https://www.boannews.com/media/view.asp?idx=134733&page=2&kind=1
러시아의 해킹 단체, 파이어폭스와 윈도의 제로데이 통해 멀웨어 유포,https://www.boannews.com/media/view.asp?idx=134732&page=2&kind=1
인기 높은 게임 엔진인 고도, 멀웨어 유포 캠페인에 악용돼,https://www.boannews.com/media/view.asp?idx=134731&page=3&kind=1
최초의 리눅스용 UEFI 붓키트인 ‘붓키티’ 발견돼,https://www.boannews.com/media/view.asp?idx=134730&page=3&kind=1
식약처, 의료기기 사이버보안 허가·심사 기준 개정,https://www.boannews.com/media/view.asp?idx=134712&page=3&kind=2
교육부, 첨단산업 인재 양성 부트캠프 참여 학생들의 취업 지원 나선다,https://www.boannews.com/media/view.asp?idx=134714&page=3&kind=2
국산 AI-반도체 혁신을 넘어 세계로!,https://www.boannews.com/media/view.asp?idx=134713&page=3&kind=2
LG전자, 자체 개발 車반도체 국제 안전표준 인증,https://www.boannews.com/media/view.asp?idx=134715&page=3&kind=3
LG CNS, 차세대 DX 분야 청년인재 양성 나선다,https://www.boannews.com/media/view.asp?idx=134716&page=3&kind=2
성남시, 시스템반도체 인재 양성 사업 지방자치 우수 사례 선정,https://www.boannews.com/media/view.asp?idx=134717&page=3&kind=2
광주시, 인공지능전시회 ‘AI TECH+’ 개최,https://www.boannews.com/media/view.asp?idx=134718&page=3&kind=2
단국대 산학협력단, 미래차 디지털 포렌식 인재 양성 다자간 협약,https://www.boannews.com/media/view.asp?idx=134719&page=3&kind=2
KISIA, 린벤처스와 사이버 보안 펀드 연계 정보보호 산업 Closed IR 피칭 행사 개최,https://www.boannews.com/media/view.asp?idx=134729&page=3&kind=3
생성형 AI가 촉발한 사이버 위협 확산, 어떻게 대응해야 할까,https://www.boannews.com/media/view.asp?idx=134723&page=3&kind=2
라온시큐어 박종원 전략기획본부장, ‘블록체인 유공’ 과기정통부 장관 표창,https://www.boannews.com/media/view.asp?idx=134727&page=3&kind=3
슈프리마, 14년 연속 ‘글로벌 Top 50 보안 기업’ 선정,https://www.boannews.com/media/view.asp?idx=134726&page=3&kind=3
스냅태그, ‘2024 정보보호제품 혁신대상’에서 과기정통부 장관상 수상,https://www.boannews.com/media/view.asp?idx=134725&page=3&kind=3
‘수신 메일을 보류 중입니다’ 업무 시스템 사칭한 피싱 공격 주의보,https://www.boannews.com/media/view.asp?idx=134703&page=3&kind=1
연말연시, 콘서트 티켓 양도한다며 입금 요구... 티켓 사기 기승!,https://www.boannews.com/media/view.asp?idx=134704&page=3&kind=1
2024년 빛낸 K-보안 기업과 전문가는? 정보보호대상 및 혁신·R&D 대상의 주인공들,https://www.boannews.com/media/view.asp?idx=134695&page=3&kind=2
아울시스템즈, 4차산업경영 부문 과기정통부 장관상 수상,https://www.boannews.com/media/view.asp?idx=134702&page=3&kind=3
에스알, 제23회 정보보호 대상 과기정통부 장관상 수상,https://www.boannews.com/media/view.asp?idx=134701&page=3&kind=2
이스트소프트, AI 검색 엔진 서비스 12월 출시 예고... 티저 영상 공개,https://www.boannews.com/media/view.asp?idx=134699&page=4&kind=3
한국건설경영협회, 건설기술연구 우수사례 시상식 개최,https://www.boannews.com/media/view.asp?idx=134700&page=4&kind=3
한국마이크로소프트, AI Transformation Week 개최,https://www.boannews.com/media/view.asp?idx=134698&page=4&kind=3
개인정보보호법학회, ‘Post-GDPR : 개인정보보호 규범의 새로운 지평’ 세미나 개최,https://www.boannews.com/media/view.asp?idx=134697&page=4&kind=2
[기획특집] 영상보안 기업, 공공조달 시장에서 어떤 활약 펼쳤나,https://www.boannews.com/media/view.asp?idx=134684&page=4&kind=2
[인터뷰] 핀텔 김동기 대표 “AI 영상분석 분야에서 가치 제공하는 국산 SW 기업”,https://www.boannews.com/media/view.asp?idx=134683&page=4&kind=3
