Title,Link
중국의 APT 단체 겔세뮴, 처음으로 리눅스 기반 시스템 공격하기 시작,https://www.boannews.com/media/view.asp?idx=134657&page=1&kind=1
[bnTV] ‘트럼프발 공포’ 여전... 외인 ‘팔자’에 기관 ‘저가 매수’로 지수 방어했다,https://www.boannews.com/media/view.asp?idx=134647&page=1&kind=3
2024년 의료 환경에서의 정보보안 키워드 TOP 10,https://www.boannews.com/media/view.asp?idx=134646&page=1&kind=6
[긴급] 엔비디아 BCM 소프트웨어에서 인증 누락 취약점 발견... 초고위험 수준,https://www.boannews.com/media/view.asp?idx=134648&page=1&kind=1
방화벽 취약점 악용 공격 비상! 해킹포럼에 100여개 기업의 방화벽 호스팅 서버 접근권한 판매 글 올라와,https://www.boannews.com/media/view.asp?idx=134612&page=1&kind=1
자이젤 방화벽 제품에서 발견된 취약점, 랜섬웨어 공격에 악용돼,https://www.boannews.com/media/view.asp?idx=134637&page=1&kind=1
KISIA 조영철 회장, “미래 먹거리 첨단 산업, 사이버보안은 필수”,https://www.boannews.com/media/view.asp?idx=134641&page=1&kind=3
[오늘의 보안 영어] at odds with,https://www.boannews.com/media/view.asp?idx=134640&page=1&kind=1
어베스트의 오래된 드라이버 악용하는 공격자들, 보안 제품 무력화시켜,https://www.boannews.com/media/view.asp?idx=134639&page=1&kind=1
PyPI에서 발견된 악성 라이브러리, 비밀 키 유출시켜,https://www.boannews.com/media/view.asp?idx=134638&page=1&kind=4
현대오토에버, 생성형 AI로 업무 효율성 높인다,https://www.boannews.com/media/view.asp?idx=134656&page=1&kind=3
에브리존, 화이트디펜더로 ‘글로벌디지털초월대상’ 초월제품 혁신상 수상,https://www.boannews.com/media/view.asp?idx=134655&page=1&kind=3
플레인비트, ‘2024년 사이버보안전문단 연구 프로젝트’ 최우수상 수상,https://www.boannews.com/media/view.asp?idx=134654&page=1&kind=3
과기정통부, 공공데이터 활용 성과공유회 개최,https://www.boannews.com/media/view.asp?idx=134653&page=1&kind=2
‘전북 가명정보 활용 지원센터’ 개소식 개최,https://www.boannews.com/media/view.asp?idx=134651&page=1&kind=2
KISA-MCMC, 한국과 말레이시아의 정보보호 협력 새 지평 열다,https://www.boannews.com/media/view.asp?idx=134649&page=1&kind=2
