Title,Link
구글 클라우드 보안, 제미니가 책임진다,https://www.boannews.com/media/view.asp?idx=136827&page=1&kind=3
강남대, 파이오링크-프라이빗테크놀로지와 사이버 보안 인력 양성 맞손,https://www.boannews.com/media/view.asp?idx=136826&page=1&kind=3
깃허브 보안 캠페인 정식 출시...SW 개발하며 보안 취약점 바로 수정한다,https://www.boannews.com/media/view.asp?idx=136821&page=1&kind=3
[카드뉴스] 챗GPT, ‘지브리’ 이미지...이대로 괜찮은 걸까?,https://www.boannews.com/media/view.asp?idx=136819&page=1&kind=1
포티넷, 에이전틱 AI 적용...AI 비서가 보안 운영 자동화,https://www.boannews.com/media/view.asp?idx=136814&page=1&kind=3
씨큐비스타-아라드네트웍스, IoT 보안 난제 해결 ‘맞손’,https://www.boannews.com/media/view.asp?idx=136802&page=1&kind=3
해킹도 AI로...‘잔소록스AI’ 등장에 우려 증폭,https://www.boannews.com/media/view.asp?idx=136815&page=1&kind=1
스패로우, 클라우드 바우처 사업자 선정... 중소기업 SW 공급망 보안 강화,https://www.boannews.com/media/view.asp?idx=136809&page=1&kind=3
도구공간, 美 시장 진출 가속화...ISC WEST 2025 참가,https://www.boannews.com/media/view.asp?idx=136812&page=1&kind=3
IoT 제품 美 수출시, ‘사이버보안’ 필수 고려..KOTRA 리포트,https://www.boannews.com/media/view.asp?idx=136808&page=1&kind=2
쿠도커뮤니케이션, 구현모 전 KT 대표 초청 ‘더 샤프니스’ 특강 개최,https://www.boannews.com/media/view.asp?idx=136822&page=1&kind=3
알리바바 클라우드, ‘Qwen’ AI 모델 글로벌 서비스 나서,https://www.boannews.com/media/view.asp?idx=136818&page=1&kind=3
[부고] 前 국가정보원 김선희 3차장 부친상,https://www.boannews.com/media/view.asp?idx=136817&page=1&kind=1
델, AI 데이터센터용 ‘인프라 솔루션’ 신제품 대거 공개,https://www.boannews.com/media/view.asp?idx=136816&page=1&kind=3
지란지교데이터-첼라, 정보보호 사업 등 확대 ‘협력’,https://www.boannews.com/media/view.asp?idx=136813&page=1&kind=3
[보안 리포트] 딥페이크가 당신을 노린다! 방어법 총정리,https://www.boannews.com/media/view.asp?idx=136811&page=1&kind=1
[배종찬의 보안 빅데이터] 폭탄 세일 아닌 폭탄 해킹 일으키는 가짜 쇼핑몰,https://www.boannews.com/media/view.asp?idx=136810&page=1&kind=1
휴네시온, 파트너스 데이 개최..N²SF 정책 대응 전략 공유,https://www.boannews.com/media/view.asp?idx=136807&page=1&kind=3
TTA, AI 이미지 투명성 표준화 나서...AI 딥페이크 솎아내,https://www.boannews.com/media/view.asp?idx=136806&page=1&kind=2
지란지교에스엔씨, 디도스 모의훈련 솔루션 ‘넷스피어’ 조달청 등록,https://www.boannews.com/media/view.asp?idx=136805&page=1&kind=1
한컴위드, 숭실대와 ‘딥보이스 탐지·음성 인증 기술’ 공동 연구,https://www.boannews.com/media/view.asp?idx=136804&page=1&kind=3
SKT, AI로 보이스피싱 차단,https://www.boannews.com/media/view.asp?idx=136803&page=1&kind=3
이스트소프트, AI 인재 양성 교육 나서...KOSA, 네이버클라우드, 스마트인재개발원 협력,https://www.boannews.com/media/view.asp?idx=136799&page=1&kind=3
인텔리빅스, 경북·경남 산불 피해 복구..1000만원 기부,https://www.boannews.com/media/view.asp?idx=136801&page=1&kind=3
챗GPT로 만든 위조 여권 “깜쪽같네”...금융 앱 인증 절차 뚫어,https://www.boannews.com/media/view.asp?idx=136800&page=1&kind=1
금보원, 금융권 제로트러스트 활용 세미나 진행,https://www.boannews.com/media/view.asp?idx=136798&page=1&kind=2
펜타시큐리티, 클라우드 바우처 사업자 선정...보안팀 없는 중소기업 지원,https://www.boannews.com/media/view.asp?idx=136796&page=1&kind=3
SK쉴더스, 캠스홈 지원사업 확대..안전 사각지대 해소,https://www.boannews.com/media/view.asp?idx=136797&page=1&kind=2
"개인정보 안심" IT 기기 인증 기업 공모,https://www.boannews.com/media/view.asp?idx=136795&page=1&kind=2
X-레이로 스미싱 분석...악성 문자 발송 원천 차단한다,https://www.boannews.com/media/view.asp?idx=136794&page=1&kind=2
양자기술, ‘가능성’에서 ‘현실’로... 노르마-메이머스트, 하이브리드 컴퓨팅 개발,https://www.boannews.com/media/view.asp?idx=136788&page=2&kind=3
와이즈콘, 주차유도 카메라 모듈 플러스 버전 출시,https://www.boannews.com/media/view.asp?idx=136790&page=2&kind=3
국토교통부, K-City 네트워크 해외실증 사업 5개국 선정,https://www.boannews.com/media/view.asp?idx=136792&page=2&kind=2
조달청 ‘나라장터 상생세일’, 585억원 매출로 역대 최대 실적 달성,https://www.boannews.com/media/view.asp?idx=136793&page=2&kind=2
행안부, 대한민국 안전기술대상 공모...내달 30일 마감,https://www.boannews.com/media/view.asp?idx=136791&page=2&kind=2
[부고] 김태현 아이티로그인 대표 모친상,https://www.boannews.com/media/view.asp?idx=136789&page=2&kind=1
폭탄세일 아닌, 진짜 ‘폭탄’..가짜 쇼핑몰 사기 주의!,https://www.boannews.com/media/view.asp?idx=136787&page=2&kind=1
전자영수증 쓰고, 포인트 받고...KISA-서울시, 전자영수증 확산 맞손,https://www.boannews.com/media/view.asp?idx=136786&page=2&kind=2
인공지능협, AI 선도 국가 위한 ‘10대 공약’ 제안,https://www.boannews.com/media/view.asp?idx=136785&page=2&kind=2
엑스게이트, 씨플랫폼과 총판 계약...네트워크 보안 시장 점유율 확대,https://www.boannews.com/media/view.asp?idx=136784&page=2&kind=3
LG CNS, 1300억원 규모 미래에셋생명 차세대 시스템 구축,https://www.boannews.com/media/view.asp?idx=136783&page=2&kind=3
금보원, 스마트폰 ‘NFC 결제’ 확산에 주의 당부,https://www.boannews.com/media/view.asp?idx=136782&page=2&kind=2
스패로우, 아세안 공급망 보안 시장 정조준...블랙햇 아시아 2025 참가,https://www.boannews.com/media/view.asp?idx=136781&page=2&kind=3
KINX, 인턴·경력직 채용,https://www.boannews.com/media/view.asp?idx=136780&page=2&kind=1
지브리 AI 이미지에 워터마크?...오픈AI, 기능 테스트 中,https://www.boannews.com/media/view.asp?idx=136779&page=2&kind=3
제미니, 사이버 공격 막는다...구글, 보안 대응 ‘AI 섹-제미니’ 공개,https://www.boannews.com/media/view.asp?idx=136776&page=2&kind=3
[단독] KISIA, 뉴스레터 이메일 대량 유출...1월 이어 또또또!,https://www.boannews.com/media/view.asp?idx=136775&page=2&kind=1
지란지교시큐리티, 중기 클라우드 서비스 공급기업 피선,https://www.boannews.com/media/view.asp?idx=136774&page=2&kind=3
타포, 완전 무선 CCTV ‘Tapo C410’ 및 태양광 키트 ‘Tapo C410 KIT’ 출시,https://www.boannews.com/media/view.asp?idx=136773&page=2&kind=3
