Title,Link
사이버 위기 대응 모의훈련...KISA, 참가기업 모집,https://www.boannews.com/media/view.asp?idx=136850&page=1&kind=2
KAIST 사이버보안연구센터, 핵심원천기술 교육 실시..,https://www.boannews.com/media/view.asp?idx=136849&page=1&kind=1
인스피언, “파트너와 함께 성장”...‘2025 파트너데이’ 개최,https://www.boannews.com/media/view.asp?idx=136848&page=1&kind=3
日 닛산 전기車, 내 맘대로...원격 해킹, 운전대 조작,https://www.boannews.com/media/view.asp?idx=136847&page=1&kind=1
최광희 세종 고문, “AI규제, ‘보안’으로 풀어야”..기업보안협 주제 발표,https://www.boannews.com/media/view.asp?idx=136846&page=1&kind=2
中, 대미 사이버 공격 첫 시인...親대만 경고성,https://www.boannews.com/media/view.asp?idx=136845&page=1&kind=2
[사람과 보안] 보안 생태계의 새로운 게임체인저 ‘우주항공’,https://www.boannews.com/media/view.asp?idx=136844&page=1&kind=1
[스페이스 칼럼] 우주 공간, 보안 강화 이유,https://www.boannews.com/media/view.asp?idx=136843&page=1&kind=2
지란지교소프트, 협업 플랫폼 ‘오피스넥스트’ 전면 개편… “더 쉽고 안전하게”,https://www.boannews.com/media/view.asp?idx=136839&page=1&kind=3
유명 금융사 사칭 ‘가짜 사이트’ 극성...각별 주의!,https://www.boannews.com/media/view.asp?idx=136837&page=1&kind=1
오마다, EAP772-Outdoor 출시…야외서도 초고속,https://www.boannews.com/media/view.asp?idx=136851&page=1&kind=3
[부고] 고봉수 시큐리온 대표 부친상,https://www.boannews.com/media/view.asp?idx=136852&page=1&kind=3
TP-Link, VIGI 시리즈 출시…기업용 보안솔루션 강화,https://www.boannews.com/media/view.asp?idx=136842&page=1&kind=3
아큐리스, 잡음 흡수 ‘제음기’ 출시,https://www.boannews.com/media/view.asp?idx=136840&page=1&kind=3
엘엑스, KBS 재난감시 CCTV  사업 수주,https://www.boannews.com/media/view.asp?idx=136841&page=1&kind=3
[2025 네트워크 보안 리포트] AI부터 통합 보안까지, 성장 발판 마련,https://www.boannews.com/media/view.asp?idx=136834&page=1&kind=3
파수, ‘매뉴섹 2025’서 제조업 보안 전략 제시… 북미 시장 공략 가속화,https://www.boannews.com/media/view.asp?idx=136836&page=1&kind=3
사람 능력 넘어선 AI...피싱 성공률도 ‘역전’,https://www.boannews.com/media/view.asp?idx=136833&page=1&kind=1
서민대출 지원 ‘잇다’ 사칭 앱, 긴급 차단...국정원 등, 주의 당부,https://www.boannews.com/media/view.asp?idx=136832&page=1&kind=1
코헤시티-구글 클라우드, 파트너십 확대...보안 강화,https://www.boannews.com/media/view.asp?idx=136831&page=1&kind=3
160만 회원정보 유출 ‘클래스유’, 과징금 맞아 ..개인정보위, KT 계열사도 제재,https://www.boannews.com/media/view.asp?idx=136830&page=1&kind=1
세이퍼존, 과기부 ‘AI 바우처’ 공급업체 피선,https://www.boannews.com/media/view.asp?idx=136829&page=1&kind=3
제미나이 2.5 플래시·7세대 TPU 등 공개...‘구글 클라우드 넥스트 2025’서 소개,https://www.boannews.com/media/view.asp?idx=136828&page=1&kind=4
금보원, 보안 콘퍼런스서 ‘진화형 보이스피싱 수법’ 공개,https://www.boannews.com/media/view.asp?idx=136820&page=1&kind=2
구글 클라우드 보안, AI로 大통합...제미나이 기반 에이전트 공개,https://www.boannews.com/media/view.asp?idx=136827&page=1&kind=3
산불 피해, ‘10조 추경’ 풀리나...산불 조기감지용 ‘AI 기술’ 특수 기대,https://www.boannews.com/media/view.asp?idx=136823&page=1&kind=3
아마노, 로젠·디버와 ‘물류서비스’ 구축...MOU 체결,https://www.boannews.com/media/view.asp?idx=136824&page=1&kind=3
티피링크, ‘데스트탑 스위치’ 출시...에너지 절감 및 네트워크 확장 新기준 제시,https://www.boannews.com/media/view.asp?idx=136763&page=1&kind=3
버카다, 오는 22일 ‘파트너 이그나이트’ 개최…국내 파트너간 협력 강화,https://www.boannews.com/media/view.asp?idx=136825&page=1&kind=3
강남대, 파이오링크-프라이빗테크놀로지와 사이버 보안 인력 양성 맞손,https://www.boannews.com/media/view.asp?idx=136826&page=1&kind=3
쿠도커뮤니케이션, 구현모 전 KT 대표 초청 ‘더 샤프니스’ 특강 개최,https://www.boannews.com/media/view.asp?idx=136822&page=2&kind=3
깃허브 보안 캠페인 정식 출시...SW 개발하며 보안 취약점 바로 수정한다,https://www.boannews.com/media/view.asp?idx=136821&page=2&kind=3
[카드뉴스] 챗GPT, ‘지브리’ 이미지...이대로 괜찮은 걸까?,https://www.boannews.com/media/view.asp?idx=136819&page=2&kind=1
포티넷, 에이전틱 AI 적용...AI 비서가 보안 운영 자동화,https://www.boannews.com/media/view.asp?idx=136814&page=2&kind=3
알리바바 클라우드, ‘Qwen’ AI 모델 글로벌 서비스 나서,https://www.boannews.com/media/view.asp?idx=136818&page=2&kind=3
[부고] 前 국가정보원 김선희 3차장 부친상,https://www.boannews.com/media/view.asp?idx=136817&page=2&kind=1
씨큐비스타-아라드네트웍스, IoT 보안 난제 해결 ‘맞손’,https://www.boannews.com/media/view.asp?idx=136802&page=2&kind=3
델, AI 데이터센터용 ‘인프라 솔루션’ 신제품 대거 공개,https://www.boannews.com/media/view.asp?idx=136816&page=2&kind=3
해킹도 AI로...‘잔소록스AI’ 등장에 우려 증폭,https://www.boannews.com/media/view.asp?idx=136815&page=2&kind=1
스패로우, 클라우드 바우처 사업자 선정... 중소기업 SW 공급망 보안 강화,https://www.boannews.com/media/view.asp?idx=136809&page=2&kind=3
도구공간, 美 시장 진출 가속화...ISC WEST 2025 참가,https://www.boannews.com/media/view.asp?idx=136812&page=2&kind=3
지란지교데이터-첼라, 정보보호 사업 등 확대 ‘협력’,https://www.boannews.com/media/view.asp?idx=136813&page=2&kind=3
IoT 제품 美 수출시, ‘사이버보안’ 필수 고려..KOTRA 리포트,https://www.boannews.com/media/view.asp?idx=136808&page=2&kind=2
[보안 리포트] 딥페이크가 당신을 노린다! 방어법 총정리,https://www.boannews.com/media/view.asp?idx=136811&page=2&kind=1
[배종찬의 보안 빅데이터] 폭탄 세일 아닌 폭탄 해킹 일으키는 가짜 쇼핑몰,https://www.boannews.com/media/view.asp?idx=136810&page=2&kind=1
휴네시온, 파트너스 데이 개최..N²SF 정책 대응 전략 공유,https://www.boannews.com/media/view.asp?idx=136807&page=2&kind=3
TTA, AI 이미지 투명성 표준화 나서...AI 딥페이크 솎아내,https://www.boannews.com/media/view.asp?idx=136806&page=2&kind=2
지란지교에스엔씨, 디도스 모의훈련 솔루션 ‘넷스피어’ 조달청 등록,https://www.boannews.com/media/view.asp?idx=136805&page=2&kind=1
한컴위드, 숭실대와 ‘딥보이스 탐지·음성 인증 기술’ 공동 연구,https://www.boannews.com/media/view.asp?idx=136804&page=2&kind=3
SKT, AI로 보이스피싱 차단,https://www.boannews.com/media/view.asp?idx=136803&page=2&kind=3
이스트소프트, AI 인재 양성 교육 나서...KOSA, 네이버클라우드, 스마트인재개발원 협력,https://www.boannews.com/media/view.asp?idx=136799&page=3&kind=3
인텔리빅스, 경북·경남 산불 피해 복구..1000만원 기부,https://www.boannews.com/media/view.asp?idx=136801&page=3&kind=3
챗GPT로 만든 위조 여권 “깜쪽같네”...금융 앱 인증 절차 뚫어,https://www.boannews.com/media/view.asp?idx=136800&page=3&kind=1
금보원, 금융권 제로트러스트 활용 세미나 진행,https://www.boannews.com/media/view.asp?idx=136798&page=3&kind=2
펜타시큐리티, 클라우드 바우처 사업자 선정...보안팀 없는 중소기업 지원,https://www.boannews.com/media/view.asp?idx=136796&page=3&kind=3
SK쉴더스, 캠스홈 지원사업 확대..안전 사각지대 해소,https://www.boannews.com/media/view.asp?idx=136797&page=3&kind=2
"개인정보 안심" IT 기기 인증 기업 공모,https://www.boannews.com/media/view.asp?idx=136795&page=3&kind=2
X-레이로 스미싱 분석...악성 문자 발송 원천 차단한다,https://www.boannews.com/media/view.asp?idx=136794&page=3&kind=2
양자기술, ‘가능성’에서 ‘현실’로... 노르마-메이머스트, 하이브리드 컴퓨팅 개발,https://www.boannews.com/media/view.asp?idx=136788&page=3&kind=3
와이즈콘, 주차유도 카메라 모듈 플러스 버전 출시,https://www.boannews.com/media/view.asp?idx=136790&page=3&kind=3
국토교통부, K-City 네트워크 해외실증 사업 5개국 선정,https://www.boannews.com/media/view.asp?idx=136792&page=3&kind=2
조달청 ‘나라장터 상생세일’, 585억원 매출로 역대 최대 실적 달성,https://www.boannews.com/media/view.asp?idx=136793&page=3&kind=2
행안부, 대한민국 안전기술대상 공모...내달 30일 마감,https://www.boannews.com/media/view.asp?idx=136791&page=3&kind=2
[부고] 김태현 아이티로그인 대표 모친상,https://www.boannews.com/media/view.asp?idx=136789&page=3&kind=1
폭탄세일 아닌, 진짜 ‘폭탄’..가짜 쇼핑몰 사기 주의!,https://www.boannews.com/media/view.asp?idx=136787&page=3&kind=1
