Title,Link
세이퍼존 DLP올인원, 국내 최초 맥OS 지원,https://www.boannews.com/media/view.asp?idx=136666&page=1&kind=1
나델라 MS CEO 서울 나들이, AI협업 한국 파트너 누구?,https://www.boannews.com/media/view.asp?idx=136665&page=1&kind=3
[bnTV] 美 관세 이슈 ‘잠잠’하자, 外人 ‘사자’... 반도체株 회복세,https://www.boannews.com/media/view.asp?idx=136663&page=1&kind=3
멀티 플랫폼 앱 개발 도구 악용한 안드로이드 말웨어 공격 포착,https://www.boannews.com/media/view.asp?idx=136664&page=1&kind=1
[카드뉴스] SECON & eGISEC 2025 성황리 폐막!,https://www.boannews.com/media/view.asp?idx=136660&page=1&kind=3
나델라 MS CEO, "모든 AI 플랫폼 공통 원칙은 신뢰",https://www.boannews.com/media/view.asp?idx=136658&page=1&kind=3
“혁신의 주도권, AI로 잡아라”...과기정통부, AI 글로벌 컨퍼런스 개최,https://www.boannews.com/media/view.asp?idx=136649&page=1&kind=1
日 ‘고령자 ATM 이용금액 제한’ 추진..보이스피싱 대책,https://www.boannews.com/media/view.asp?idx=136647&page=1&kind=1
스팸 문자, 스마트폰이 알아서 거른다…갤럭시 S25부터 적용,https://www.boannews.com/media/view.asp?idx=136646&page=1&kind=1
“MS 코파일럿 에이전트, 정보보호 인력 일손 덜어줘”,https://www.boannews.com/media/view.asp?idx=136644&page=1&kind=3
벨로크, eGISEC 2025 참가해 AI·딥러닝 기반 솔루션 선보여,https://www.boannews.com/media/view.asp?idx=136662&page=1&kind=3
韓, EU특허 출원 2년 연속 톱5...‘배터리·AI’, 쌍끌이 견인,https://www.boannews.com/media/view.asp?idx=136661&page=1&kind=1
지재위, 지식재산 보호정책 협의회 열어..부처별 협력방안 논의,https://www.boannews.com/media/view.asp?idx=136659&page=1&kind=1
최정예 ‘보안전사’ 200人 탄생...차세대 보안리더(BoB) 인증,https://www.boannews.com/media/view.asp?idx=136657&page=1&kind=1
핀텔, 美 ISC WEST 참가..스마트시티 솔루션 등 선뵈,https://www.boannews.com/media/view.asp?idx=136654&page=1&kind=3
라온시큐어, 쓰리에이로직스와 디지털제품여권 분야 협력..MOU 체결,https://www.boannews.com/media/view.asp?idx=136656&page=1&kind=3
한화비전-아카라라이프, 방범&매장관리 통합한 솔루션 ‘키퍼’ 출시,https://www.boannews.com/media/view.asp?idx=136655&page=1&kind=3
씨큐비스타, 패시브 방식 IoT 보안 솔루션 ‘IoTCYBER v2.0’ 출시,https://www.boannews.com/media/view.asp?idx=136653&page=1&kind=3
MDS인텔리전스-GIST, 6G ISAC 기술 ‘맞손’,https://www.boannews.com/media/view.asp?idx=136652&page=1&kind=1
