Title,Link
[KT 무단 소액결제] 서울 서초구, 일산 동구에서도 피해 있었다,https://www.boannews.com/media/view.asp?idx=139374&page=1&kind=1
[부고] 정지웅 애니셀 부대표 부친상,https://www.boannews.com/media/view.asp?idx=139373&page=1&kind=1
항공기 탑승 시스템 기업 사이버 공격...주말 유럽 공항 혼란,https://www.boannews.com/media/view.asp?idx=139372&page=1&kind=1
대법, “美 IP기업, 한국에 세금 내라”...韓서 번 특허료, 韓서 과세 원칙,https://www.boannews.com/media/view.asp?idx=139370&page=1&kind=1
前 국정원 3차장 합류한 율촌, ‘통합보안’ 이끈다...통합보안센터 출범 세미나,https://www.boannews.com/media/view.asp?idx=139369&page=1&kind=2
건대, 특허청 ‘IP 경영 우수기관’ 피선,https://www.boannews.com/media/view.asp?idx=139368&page=1&kind=1
[여기는 PATINEX] 글로벌 AI, K-IP시장 강타하다,https://www.boannews.com/media/view.asp?idx=139366&page=1&kind=1
신진 화이트해커의 등용문, 순천향대 제23회 청소년 정보보호 페스티벌 성료,https://www.boannews.com/media/view.asp?idx=139365&page=1&kind=2
국회, KT-롯데카드 해킹 들여다본다...24일 청문회 개최,https://www.boannews.com/media/view.asp?idx=139361&page=1&kind=2
[배종찬의 보안 빅데이터] 롯데카드 해킹, 내 카드는 안전한가,https://www.boannews.com/media/view.asp?idx=139358&page=1&kind=1
추석 황금 연휴, 여행은 떠나지만 집 비우는 불안도 커...AI CCTV 등 솔루션 주목,https://www.boannews.com/media/view.asp?idx=139375&page=1&kind=3
한국산업보안한림원 2025년 하반기 정기총회 개최,https://www.boannews.com/media/view.asp?idx=139371&page=1&kind=2
“산업재해 예방은 노사 모두의 이익”  중대재해 근절 위해 ‘노동안전 종합대책’ 발표,https://www.boannews.com/media/view.asp?idx=139262&page=1&kind=2
항공안전보안 R&D 추진전략 및 항공기내보안 강화방안 모색,https://www.boannews.com/media/view.asp?idx=139357&page=1&kind=3
[포토뉴스] KAIST 사이버보안연구센터 조호묵 실장, ‘불법사행산업 근절 유공자 표창’ 수상,https://www.boannews.com/media/view.asp?idx=139367&page=1&kind=2
[부고] 서상덕 S2W 대표 부친상,https://www.boannews.com/media/view.asp?idx=139364&page=1&kind=3
기원테크-하이퍼엑셀-정원엔시스, 차세대 AI 생태계 구축 위한 ‘3자 협력’,https://www.boannews.com/media/view.asp?idx=139363&page=1&kind=3
유준상 KITRI 원장, 한·일간 사이버보안 협력 방안 논의,https://www.boannews.com/media/view.asp?idx=139362&page=1&kind=2
아이폰-갤럭시 사용자, 100명까지 그룹 채팅..통신3사, 아이폰 RCS 메시지 지원,https://www.boannews.com/media/view.asp?idx=139360&page=1&kind=3
안랩, 임직원 대상 ‘공정거래 리스크 관리’ 특강 진행,https://www.boannews.com/media/view.asp?idx=139356&page=1&kind=3
이스트시큐리티 보안 솔루션, 디딤365 클라우드에 적용,https://www.boannews.com/media/view.asp?idx=139359&page=1&kind=3
에스투더블유, 코스닥 신규 상장…“공모금 해외 법인 신설 등에 투자”,https://www.boannews.com/media/view.asp?idx=139355&page=1&kind=3
아이티언, ‘AI·클라우드 보안 환경 변화’ 공유한 2025 파트너스 데이 성료,https://www.boannews.com/media/view.asp?idx=139354&page=1&kind=3
[카드뉴스] 크리덴셜 스터핑 공격, 재사용된 비밀번호로 글로벌 서비스 계정 무더기 털렸다,https://www.boannews.com/media/view.asp?idx=139335&page=1&kind=1
프라이빗테크놀로지, DPG 플랫폼 N²SF 실증 주관기업 선정,https://www.boannews.com/media/view.asp?idx=139352&page=1&kind=2
지케이테코, 멀티 생체 인식 출입통제 단말기 등 신제품 론칭 컨퍼런스 개최,https://www.boannews.com/media/view.asp?idx=139353&page=1&kind=3
정부, 신고 없어도 기업 해킹 사고 직접 조사한다...금융사 해킹엔 징벌적 과징금,https://www.boannews.com/media/view.asp?idx=139351&page=1&kind=1
조달청, 공공조달시장 목록정보 등록 더 빠르고 편리하게 개편,https://www.boannews.com/media/view.asp?idx=139348&page=1&kind=2
KT, “서버 침해 흔적 있다”...KISA 신고,https://www.boannews.com/media/view.asp?idx=139347&page=1&kind=1
[김정덕의 보안 다반사-2] 케데헌 현상에서 배우는 사이버 보안문화,https://www.boannews.com/media/view.asp?idx=139349&page=1&kind=3
