Title,Link
정부, “2035년 양자보안 전환 마무리”...그런데 시장은 어떻게 열까?,https://www.boannews.com/media/view.asp?idx=139068&page=1&kind=2
[2025 OT 보안 솔루션 리포트] 사이버 공격의 또 다른 위협, ‘OT’를 ‘보안’ 하라,https://www.boannews.com/media/view.asp?idx=138985&page=1&kind=3
[2025 AI 영상분석·VMS 제품 & 솔루션 리포트] 스마트 보안을 이끄는 AI와 VMS의 협업,https://www.boannews.com/media/view.asp?idx=138972&page=1&kind=3
[IP포토] 특허청, 아세안 8개국과 양자회담...IP 분야 협력,https://www.boannews.com/media/view.asp?idx=139066&page=1&kind=1
[AI와 보안] 사람 ID 한 명 당 ‘머신 ID’ 82개…“AI 시대 숨겨진 ID 급증, 탐지·관리 플랫폼 필요”,https://www.boannews.com/media/view.asp?idx=139064&page=1&kind=3
[인터뷰] 조규상 케비스전자 대표 “기술로 지키고, 신뢰로 이어온 28년”,https://www.boannews.com/media/view.asp?idx=138953&page=1&kind=6
[카드뉴스] 융합보안, 사이버·물리·산업 경계 허물다… 지능형 공격 시대의 새로운 보안 패러다임,https://www.boannews.com/media/view.asp?idx=139061&page=1&kind=1
“해킹 침해사건 대응 정부 조사권한 강화”...최수진 의원, 정보통신망법 개정안 발의,https://www.boannews.com/media/view.asp?idx=139058&page=1&kind=2
[이슈칼럼] 연쇄 해킹 사고의 교훈, ‘서버 무결성’ 실시간 검증이 답이다,https://www.boannews.com/media/view.asp?idx=139046&page=1&kind=3
롯데카드, 2017년 공개된 취약점에 당했다...“제2금융권 전반 ‘기본적 보안’ 미흡 투영”,https://www.boannews.com/media/view.asp?idx=139047&page=1&kind=1
[양자와 보안] 양자컴퓨터도 못 푸는 ‘양자내성 랜섬웨어’ 온다...카스퍼스키 경고,https://www.boannews.com/media/view.asp?idx=139065&page=1&kind=3
[양자와 보안] 과기정통부, “양자보안 기반으로 AI 시대 국가 보안체계 혁신”,https://www.boannews.com/media/view.asp?idx=139062&page=1&kind=2
노르마, 엔비디아 CUDA-Q 플랫폼서 신약 개발 양자 AI 검증,https://www.boannews.com/media/view.asp?idx=139063&page=1&kind=3
행정안전부, 2026년 국민 안전 예산 2조 5,197억 편성,https://www.boannews.com/media/view.asp?idx=139057&page=1&kind=2
EU 진출 기업 80%, 규제 준수 중요성 알지만 실질적 대응 난항,https://www.boannews.com/media/view.asp?idx=139054&page=1&kind=2
카카오엔터프라이즈-크립토랩 맞손...클라우드 기반 동형암호 서비스 개발,https://www.boannews.com/media/view.asp?idx=139060&page=1&kind=3
이글루코퍼레이션-에브리존, 안티랜섬웨어 기반 정보보호 서비스 협력,https://www.boannews.com/media/view.asp?idx=139059&page=1&kind=3
ETRI, 지능형 감시 국제대회 세계 1위...스마트시티 핵심 기술력 입증,https://www.boannews.com/media/view.asp?idx=139056&page=1&kind=2
[양자와 보안] 엑스게이트-이노뎁, 영상관제 분야 양자 보안기술 적용 협력,https://www.boannews.com/media/view.asp?idx=139050&page=1&kind=3
에스투더블유, 인터폴과 보안 AI 플랫폼 3년 공급 재계약 체결,https://www.boannews.com/media/view.asp?idx=139055&page=1&kind=3
해킹 대응도 구독형으로…SK쉴더스, 중소기업 겨냥 침해 사고 대응 서비스 출시,https://www.boannews.com/media/view.asp?idx=139053&page=1&kind=3
안랩, 디지털 에듀케이터 양성 사회공헌 프로그램 ‘안랩샘’ 21기 수강생 모집,https://www.boannews.com/media/view.asp?idx=139052&page=1&kind=3
델 테크놀로지스, ‘델 테크놀로지스 포럼 2025’에서 혁신 가속화 위한 AI 전략 소개,https://www.boannews.com/media/view.asp?idx=139051&page=1&kind=3
한화비전 미주법인, 부패방지 국제표준 ISO 37001 인증 획득,https://www.boannews.com/media/view.asp?idx=139049&page=1&kind=3
ZKTeco, 스마트 멀티 생체인식 출입통제 모듈 출시,https://www.boannews.com/media/view.asp?idx=139048&page=1&kind=3
나무소프트, 보안 SW 제품으로 장영실상 수상,https://www.boannews.com/media/view.asp?idx=139045&page=1&kind=1
[배종찬의 보안 빅데이터] 한국은 드론 선진국인가 아니면 후진국인가,https://www.boannews.com/media/view.asp?idx=139044&page=1&kind=3
[대한민국 털렸다] 최민희, “KT-LG유플러스 해킹 의혹”...민관합동조사단 필요?,https://www.boannews.com/media/view.asp?idx=139043&page=1&kind=2
픽셀소프트, 국내 최초 구독형 파크골프 AI 통합운영 플랫폼 ‘보이스파크’ 출시,https://www.boannews.com/media/view.asp?idx=139042&page=1&kind=3
“배달 로봇이 남의 테이블로”…中 푸두로보틱스, 원격 제어 취약점 확인,https://www.boannews.com/media/view.asp?idx=139041&page=1&kind=1
[IP人] 김두규 변리사회장...뙤약볕 1인 시위, 왜?,https://www.boannews.com/media/view.asp?idx=139040&page=2&kind=1
[인터뷰] 이석중 라온피플 대표 “생성형 AI부터 VLM까지, 초지능 설계도 만들어간다”,https://www.boannews.com/media/view.asp?idx=138958&page=2&kind=6
[IP포토] 韓·亞, IP정책 맞손...지식재산 심포지엄 개최,https://www.boannews.com/media/view.asp?idx=139039&page=2&kind=1
핀텔, 글로벌 ‘MOT 챌린지’ 전 부문 1위 석권,https://www.boannews.com/media/view.asp?idx=139038&page=2&kind=3
모빌린트, 글로벌 임베디드 플랫폼 기업 에티나와 전략적 업무협약 체결,https://www.boannews.com/media/view.asp?idx=139023&page=2&kind=3
인스피언 ‘비즈인사이더 SIEM V5.0’ 조달청 디지털서비스몰 등록,https://www.boannews.com/media/view.asp?idx=139037&page=2&kind=3
큐냅코리아, 듀얼 NAS 고가용성 HA 솔루션 공식 출시,https://www.boannews.com/media/view.asp?idx=139025&page=2&kind=3
국가인공지능전략위원회 대통령령 의결...AI 컨트롤타워 출범 임박,https://www.boannews.com/media/view.asp?idx=139036&page=2&kind=2
AI 서비스 신뢰성 한눈에 점검...SKT, AI 거버넌스 포털 오픈,https://www.boannews.com/media/view.asp?idx=139035&page=2&kind=3
“양자내성암호 적용도 연구 중”...토스 페이스페이, ‘보안’ 전면 강조,https://www.boannews.com/media/view.asp?idx=139032&page=2&kind=3
네티스, AX1800급 와이파이 공유기 ‘MEX602’ 특가 이벤트,https://www.boannews.com/media/view.asp?idx=139034&page=2&kind=3
테르텐, 국방 무인이동체 사이버보안 검증 프레임워크 테스트베드 개소,https://www.boannews.com/media/view.asp?idx=139033&page=2&kind=3
삼오씨엔에스 ‘파르고스 v3.0’, 조달청 우수제품 지정 및 종합쇼핑몰 등재,https://www.boannews.com/media/view.asp?idx=139031&page=2&kind=3
블루 아카이브 주말 오류는 ‘해킹 공격’ 탓…“이용자 정보 안전”,https://www.boannews.com/media/view.asp?idx=139030&page=2&kind=1
로봇 청소기가 찍은 집안 사진, 외부 유출된다면?...일부 제품 보안 취약점,https://www.boannews.com/media/view.asp?idx=139026&page=2&kind=2
금감원, ‘해킹’ 롯데카드 현장검사 착수…고객정보 유출 확인나서,https://www.boannews.com/media/view.asp?idx=139029&page=2&kind=1
북한 APT37, 한국 정부·정보기관 대상 정교한 스피어피싱 공격 전개,https://www.boannews.com/media/view.asp?idx=139027&page=2&kind=1
AI스페라, 유럽 시장 진출...유럽 보안 기업 닷포스 제휴,https://www.boannews.com/media/view.asp?idx=139028&page=2&kind=3
토스, 페이스페이 가입자 40만 돌파...전국 확장으로 오프라인 혁신 가속,https://www.boannews.com/media/view.asp?idx=139024&page=2&kind=3
이번엔 롯데카드...온라인 결제 서버 등 공격 당해,https://www.boannews.com/media/view.asp?idx=139022&page=2&kind=1
안보실, 사이버안보 점검회의… “사이버 복원력 강화, CISO 책임 강화” 논의,https://www.boannews.com/media/view.asp?idx=139021&page=3&kind=2
경산시, 2025년 개인정보보호 실무협의회 개최,https://www.boannews.com/media/view.asp?idx=139020&page=3&kind=2
휴네시온-시큐레터, 망연계 기술과 이메일·파일 보안 융합 MOA 체결,https://www.boannews.com/media/view.asp?idx=139019&page=3&kind=2
