Title,Link
에스투더블유-삼성화재, 사이버 위험 관리 맞손,https://www.boannews.com/media/view.asp?idx=139013&page=1&kind=3
[테크 톡톡] 기술의 진화와 혁신의 길 걷는 영상 보안 스토리지 집중분석,https://www.boannews.com/media/view.asp?idx=138945&page=1&kind=3
‘7248억원’...특허청, 내년 예산안 편성,https://www.boannews.com/media/view.asp?idx=139007&page=1&kind=2
[배종찬의 보안 빅데이터] 한국 정부를 털어버린 해킹 주범은 ‘중국’,https://www.boannews.com/media/view.asp?idx=139005&page=1&kind=1
생활밀접 사이버침해 급증에도 신고는 여전히 미적대...“직권조사 도입 등 대책 공론화 필요”,https://www.boannews.com/media/view.asp?idx=139000&page=1&kind=1
[기획특집] 사람 없는 시스템은 없다, 보안 인력 수급의 현실과 과제,https://www.boannews.com/media/view.asp?idx=138973&page=1&kind=3
9월 19일부터 스미싱 사전 차단 의무화...정부, ‘엑스레이’ 무기로 스미싱과 전쟁,https://www.boannews.com/media/view.asp?idx=138991&page=1&kind=2
全 금융권, 9월부터 고강도 실전 해킹방어 훈련...두 달간 화이트해커 불시 공격,https://www.boannews.com/media/view.asp?idx=138990&page=1&kind=2
[기획특집] 하늘 위의 산업혁명, 대한민국 드론 생태계 분석,https://www.boannews.com/media/view.asp?idx=138965&page=1&kind=3
보이스피싱 수거책 40대 男, 법원서 “무죄” 왜?,https://www.boannews.com/media/view.asp?idx=138992&page=1&kind=1
[AI와 보안] 크라우드스트라이크, “북한 IT 노동자 320개 기업 위장 취업”...AI 무기화 가속,https://www.boannews.com/media/view.asp?idx=139012&page=1&kind=1
“의료기기 보안은 치료 연속성과 국가 보건 안전 핵심 과제”,https://www.boannews.com/media/view.asp?idx=139011&page=1&kind=2
대규모 해킹 이후 주목받는 SBOM, AI 기반 해법 ‘OpenText 웨비나’에서 제시,https://www.boannews.com/media/view.asp?idx=139010&page=1&kind=3
문서중앙화 솔루션과 AI 결합한다...데이터 안전하게 자산으로 활용,https://www.boannews.com/media/view.asp?idx=139009&page=1&kind=3
뤼튼 ‘크랙’에 제미나이 2.5 프로 모델 지원...구글클라우드-뤼튼 협업 강화,https://www.boannews.com/media/view.asp?idx=139008&page=1&kind=3
포티넷, ‘2025 가트너 매직 쿼드런트’ 하이브리드 메시 방화벽 부문 리더 선정,https://www.boannews.com/media/view.asp?idx=139006&page=1&kind=3
안랩, 프로스트 앤드 설리번 ‘CPS 보안 시장 리더’ 선정,https://www.boannews.com/media/view.asp?idx=139004&page=1&kind=3
레인보우로보틱스-도구공간, AI 사족보행 순찰로봇 공동 개발,https://www.boannews.com/media/view.asp?idx=139003&page=1&kind=3
국정원-우주항공청, 우주 안보 협력...‘위성활용 콘퍼런스 2025’ 개최,https://www.boannews.com/media/view.asp?idx=139001&page=1&kind=2
