Title,Link
국정자원 화재, 2년 전 행정전산망 마비에서 배운 것 없나,https://www.boannews.com/media/view.asp?idx=139506&page=1&kind=1
[국정자원 화재] 특허청, 비상대응반 가동...전자출원 시스템 등 차질 대비,https://www.boannews.com/media/view.asp?idx=139505&page=1&kind=1
연이은 상품권 관련 해킹...비플페이, 선불 충전 상품권 PIN 유출,https://www.boannews.com/media/view.asp?idx=139503&page=1&kind=1
국정자원 화재, 피해 없는 시스템 551개 순차 가동...민원24 대체 방법은?,https://www.boannews.com/media/view.asp?idx=139502&page=1&kind=1
제14회 레몬세미나 개최, 차세대 정보보호 인재 모여 ‘암호 기술과 미래 보안’ 논의,https://www.boannews.com/media/view.asp?idx=139501&page=1&kind=5
대전 국가정보자원관리원 화재 10시간 만에 일단 잡았다,https://www.boannews.com/media/view.asp?idx=139500&page=1&kind=1
국정자원 화재로 70개 정부 온라인 서비스 장애, 위기경보 ‘경계’ 발령,https://www.boannews.com/media/view.asp?idx=139499&page=1&kind=1
‘IP중개사’ 나온다...오는 11월 첫 검정,https://www.boannews.com/media/view.asp?idx=139498&page=1&kind=2
정부, 3만개 기업 긴급 보안 점검 요청...IT 자산 등 4가지 점검 후 ‘CEO 서명’,https://www.boannews.com/media/view.asp?idx=139496&page=1&kind=1
올해의 최고 IP스타트업, ‘시리에너지’,https://www.boannews.com/media/view.asp?idx=139497&page=1&kind=2
[부고] 진선태 피앤피시큐어 부사장 부친상,https://www.boannews.com/media/view.asp?idx=139509&page=1&kind=1
‘2025 차세대 인증 워크숍’ 성료... Non-Human ID·PQC·디지털 지갑 등 미래 인증 논의,https://www.boannews.com/media/view.asp?idx=139508&page=1&kind=3
세계 최초로 한국에서 열리는 ‘AI 해킹 방어대회’,https://www.boannews.com/media/view.asp?idx=139504&page=1&kind=2
정부, “교통 범칙금, 명절 선물 구매 등 ‘문자사기’ 주의”,https://www.boannews.com/media/view.asp?idx=139491&page=1&kind=2
복잡한 개인정보 안내 더 직관적으로...네이버, 프라이버시 센터개편,https://www.boannews.com/media/view.asp?idx=139495&page=1&kind=3
NIA-지자체, 지역 양자산업 생태계 구축 협력,https://www.boannews.com/media/view.asp?idx=139494&page=1&kind=2
파인더갭, 대학생 대상 화이트해커 공모전 ‘UNICON’ 개최,https://www.boannews.com/media/view.asp?idx=139489&page=1&kind=2
볼보 북미법인, 협력사 랜섬웨어 피해 여파로 직원 개인정보 유출,https://www.boannews.com/media/view.asp?idx=139493&page=1&kind=1
합동상호운용성기술센터, 서울과학기술대학교-국방인공지능융합연구소와 MOU 체결,https://www.boannews.com/media/view.asp?idx=139490&page=1&kind=3
[배종찬의 보안 빅데이터] 구멍난 해킹 사각지대, 수습보다는 예방이다,https://www.boannews.com/media/view.asp?idx=139488&page=1&kind=1
외국인노동자, 온라인 또는 스마트폰으로 안전보건교육을 받는다,https://www.boannews.com/media/view.asp?idx=139486&page=1&kind=2
정부, 2025년 하반기 기획형 규제샌드박스 과제 선정...스마트기술 주목,https://www.boannews.com/media/view.asp?idx=139484&page=1&kind=2
서울시, ‘자율차 보안검증 제도’ 마련으로 자율주행시대 선도,https://www.boannews.com/media/view.asp?idx=139483&page=1&kind=2
델 테크놀로지스, 스토리지 제품군 대대적 업데이트...클라우드 인프라 빠르고 스마트해졌다,https://www.boannews.com/media/view.asp?idx=139481&page=1&kind=3
구글 맨디언트, “‘브릭스톰’ 백도어 공격 주의”,https://www.boannews.com/media/view.asp?idx=139485&page=1&kind=1
안랩, 임직원 R&D 역량 강화 위한 ‘안랩 개발자 컨퍼런스 2025’ 성료,https://www.boannews.com/media/view.asp?idx=139482&page=1&kind=3
“피지컬AI 글로벌 주도권 확보”...민관연 피지컬AI 글로벌 얼라이언스 29일 출범,https://www.boannews.com/media/view.asp?idx=139487&page=1&kind=2
SK쉴더스, 전국 대학 사이버보안 대응 돕는다,https://www.boannews.com/media/view.asp?idx=139479&page=1&kind=2
[체험기] 2025년 제3회 국가공인 영상정보관리사, 자격검증 도전,https://www.boannews.com/media/view.asp?idx=139480&page=1&kind=2
KISA-IBK기업은행, 사이버보안 강화 ‘맞손’,https://www.boannews.com/media/view.asp?idx=139476&page=1&kind=2
엔키화이트햇, 오펜시브 보안 플랫폼 ‘오펜 v1.0’ GS인증 1등급 획득,https://www.boannews.com/media/view.asp?idx=139477&page=2&kind=3
타포, 태양광 회전형 무선 CCTV ‘Tapo C660 KIT’ 출시,https://www.boannews.com/media/view.asp?idx=139478&page=2&kind=3
[카드뉴스] 기업과 해커가 함께 만드는 보안,‘버그바운티(Bug Bounty)’ 제도를 아시나요?,https://www.boannews.com/media/view.asp?idx=139475&page=2&kind=1
지니언스, ‘2025 한국IR대상’ IR우수기업 선정,https://www.boannews.com/media/view.asp?idx=139474&page=2&kind=3
클라우드플레어, AI 크롤러서 독립 언론·비영리 단체 무료보호 나선다,https://www.boannews.com/media/view.asp?idx=139473&page=2&kind=2
[AI와 보안] “AI 시대, 시범 공격해 볼 ‘디지털 트윈’ 필요”,https://www.boannews.com/media/view.asp?idx=139472&page=2&kind=3
라온시큐어, ‘2025 블록체인&AI 해커톤’ 성료...‘위임’팀 대상 선정,https://www.boannews.com/media/view.asp?idx=139471&page=2&kind=3
SKT 에이닷 업그레이드, 최신 AI 모델부터 보안 신기능 추가,https://www.boannews.com/media/view.asp?idx=139470&page=2&kind=3
금보원, AI 점검 도구 2종 자체 개발...업무 혁신 본격화,https://www.boannews.com/media/view.asp?idx=139464&page=2&kind=2
양자보안 선도 민관 플랫폼 양자보안포럼 출범...이원태 초대회장 선출,https://www.boannews.com/media/view.asp?idx=139469&page=2&kind=2
엠클라우독, 늘어난 보안 위협 해법으로 ‘문서중앙화’ 강조,https://www.boannews.com/media/view.asp?idx=139465&page=2&kind=3
“구글·메타·오픈AI, 6개월 내 국내 법인으로 국내 대리인 변경해야”,https://www.boannews.com/media/view.asp?idx=139462&page=2&kind=2
카카오 AI비서·토스 안면결제도 사전적정성 검토 거쳐...제도 2년 성과 발표,https://www.boannews.com/media/view.asp?idx=139461&page=2&kind=2
[김정덕의 보안 다반사-3] 트럼프발 ‘각자도생’ 시대, 한국의 디지털 안보 전략은?,https://www.boannews.com/media/view.asp?idx=139460&page=2&kind=2
[부고] 강승룡 네티마시스템 대표이사 빙모상,https://www.boannews.com/media/view.asp?idx=139459&page=2&kind=1
엑시스 코리아, AI 보안 ‘엑시스 솔루션 컨퍼런스 2025’ 개최,https://www.boannews.com/media/view.asp?idx=139458&page=2&kind=3
GASA “韓 사기범죄 팬데믹 직면, AI 기반 대응과 통합 거버넌스 시급”,https://www.boannews.com/media/view.asp?idx=139456&page=2&kind=2
SK쉴더스, AI 기반 MXDR 도입해 관제 플랫폼 ‘시큐디움’ 고도화,https://www.boannews.com/media/view.asp?idx=139454&page=2&kind=3
소프트캠프, MS 팀즈 전용 보안 앱 ‘실드게이트 팀즈 앱’ 출시,https://www.boannews.com/media/view.asp?idx=139457&page=2&kind=3
[유경동의 IP전략] 대통령의 펜,https://www.boannews.com/media/view.asp?idx=139455&page=2&kind=1
샌즈랩, ‘직무발명보상 우수기업’ 인증 취득,https://www.boannews.com/media/view.asp?idx=139453&page=3&kind=3
한국공항보안, 국가재난안전교육원과 업무협약 체결,https://www.boannews.com/media/view.asp?idx=139452&page=3&kind=3
KITRI, 차세대 보안 인재 양성 프로그램...화이트햇 스쿨 3기 졸업식 진행,https://www.boannews.com/media/view.asp?idx=139450&page=3&kind=2
국방AI 응용을 위한 시스템엔지니어링 활용 전략 대토론회 성황리에 개최,https://www.boannews.com/media/view.asp?idx=139451&page=3&kind=3
스마트 치안 드론, AI 성능 높이기 맞손,https://www.boannews.com/media/view.asp?idx=139449&page=3&kind=2
쿠도커뮤니케이션, 세종시 도시통합정보센터에 영상정보디스플레이 구축,https://www.boannews.com/media/view.asp?idx=139431&page=3&kind=3
“민간 기업 해킹에도 국정원 역량 활용해라”...과방위 의원들 지적,https://www.boannews.com/media/view.asp?idx=139448&page=3&kind=1
[카드뉴스] 미국 세인트폴, 랜섬웨어 공격에 국가 비상사태 선포…도시 전산망 마비 충격,https://www.boannews.com/media/view.asp?idx=139447&page=3&kind=1
김영섭 KT 대표 “정보유출 2만명 위약금 면제 적극 검토”,https://www.boannews.com/media/view.asp?idx=139445&page=3&kind=1
서울시 사이버보안관리관 신설...사이버보안 조례 29일 시행,https://www.boannews.com/media/view.asp?idx=139446&page=3&kind=2
DJI, 핸즈프리 웨어러블 Osmo Nano 카메라 출시,https://www.boannews.com/media/view.asp?idx=139432&page=3&kind=3
여권정보를 이용한 신분 확인, 이제는 스마트폰으로,https://www.boannews.com/media/view.asp?idx=139440&page=3&kind=2
인텔리빅스, ‘The NEXT AI’서 국산 NPU 기반 산불조기경보시스템 공개,https://www.boannews.com/media/view.asp?idx=139444&page=3&kind=3
홍천 주택 상습 침입, VIGI CCTV 경보와 영상으로 끝내 막았다,https://www.boannews.com/media/view.asp?idx=139443&page=3&kind=3
김영섭 KT 대표 “서버 폐기 반성”...과기정통부, 소액결제와 서버 해킹 관련성 조사,https://www.boannews.com/media/view.asp?idx=139442&page=3&kind=1
[IP 포토] “퀀텀 IP 경쟁력 확보하라”,https://www.boannews.com/media/view.asp?idx=139441&page=3&kind=1
류제명 차관 “소액결제 2차인증 방안 강구할 것”...비인가 펨토셀 차단 강조,https://www.boannews.com/media/view.asp?idx=139439&page=3&kind=1
네이버 카페 중고거래 안전하게...거래 수수료도 카페와 나눠,https://www.boannews.com/media/view.asp?idx=139438&page=3&kind=3
한미 양자 기술 협력 확대...배경훈 장관, IBM 왓슨 연구소 등 방문,https://www.boannews.com/media/view.asp?idx=139434&page=3&kind=2
펜타시큐리티, AI 자동 비식별화 SaaS ‘클라우드브릭 마스크’ 출시,https://www.boannews.com/media/view.asp?idx=139436&page=3&kind=3
SGA솔루션즈, ‘국가·공공기관 대상 N²SF 실증사업’ 주관사 선정,https://www.boannews.com/media/view.asp?idx=139433&page=4&kind=2
양자 보안 기술 기업 BTQ테크놀로지 美 나스닥 상장,https://www.boannews.com/media/view.asp?idx=139435&page=4&kind=1
육군본부와 세종대학교, 사이버발전 세미나 성료,https://www.boannews.com/media/view.asp?idx=139437&page=4&kind=3
넷앤드·LG CNS, 베트남서 공동 보안 세미나 성료...현지 시장 확대 본격화,https://www.boannews.com/media/view.asp?idx=139424&page=4&kind=3
어린이 안전 지키는 어르신 ‘아동안전지킴이’, 통학로 안전활동 강화,https://www.boannews.com/media/view.asp?idx=139428&page=4&kind=2
기업 해킹 ‘정부 조사권 강화’ 본격화...“질타 아닌 ‘지원’ 초점둬야” 목소리↑,https://www.boannews.com/media/view.asp?idx=139430&page=4&kind=1
AI전략위, 보안 TF 신설 “AI 악용 막는다”...리더는 이원태 前 KISA 원장,https://www.boannews.com/media/view.asp?idx=139429&page=4&kind=2
[IP人] 김완기 특허청장, 광주 中企와 IP기반 성장 방안 모색,https://www.boannews.com/media/view.asp?idx=139425&page=4&kind=1
한미 양자 기업, 퀀텀 월드 컨퍼런스에서 기술 교류 맞손,https://www.boannews.com/media/view.asp?idx=139423&page=4&kind=3
[한국융합보안학회 칼럼] 반복되는 해킹 사태, 보안은 비용이 아닌 생존 전략,https://www.boannews.com/media/view.asp?idx=139422&page=4&kind=6
금융위 부위원장, “보안을 부차적 업무로 여기지 않았는지 반성해야”,https://www.boannews.com/media/view.asp?idx=139421&page=4&kind=1
라온시큐어, 웹3·AI 기반 초연결 플랫폼 제시한 ‘2025 시큐업&해커톤’,https://www.boannews.com/media/view.asp?idx=139416&page=4&kind=3
