Title,Link
광명·금천서 KT 이용자 무더기 소액결제 피해…경찰, 해킹 가능성 수사,https://www.boannews.com/media/view.asp?idx=139105&page=1&kind=1
[AI와 보안] 그록AI 악용 ‘그로킹’…X서 악성 링크 대규모 확산,https://www.boannews.com/media/view.asp?idx=139104&page=1&kind=1
정부, 금융·의료 등 특화 AI 모델 개발 프로젝트 공모,https://www.boannews.com/media/view.asp?idx=139102&page=1&kind=2
병사 군장 속 AI, 드론 공습 미리 알려준다…미 육군, AI 기술 스타트업과 계약,https://www.boannews.com/media/view.asp?idx=139101&page=1&kind=2
“MS 보안-AI 연결은 ‘무한루프’...한국 사업 성장 폭발적”,https://www.boannews.com/media/view.asp?idx=139100&page=1&kind=3
[카드뉴스] 제로 트러스트 보안 모델, 내부망도 믿지 않는다…,https://www.boannews.com/media/view.asp?idx=139096&page=1&kind=1
“지금도 한국 모든 곳 숨은 중국, 침묵의 해킹 계속할 것”...TeamT5 CEO 인터뷰,https://www.boannews.com/media/view.asp?idx=139094&page=1&kind=3
중국 솔트 타이푼에 미국 국민 전체 정보 털렸을 수도,https://www.boannews.com/media/view.asp?idx=139091&page=1&kind=1
광명 한 동네 사는 26명, 스마트폰 소액결제 동시다발 피해....모두 같은 통신사 사용자,https://www.boannews.com/media/view.asp?idx=139089&page=1&kind=1
[IP포토] 수산식품 수출업체를 지켜라!...K-씨푸드 데몬 헌터스!!,https://www.boannews.com/media/view.asp?idx=139088&page=1&kind=1
국산 AI반도체 탑재된 경찰 스마트 헬멧, 수배자 찾아낸다,https://www.boannews.com/media/view.asp?idx=139098&page=1&kind=2
SDT, 말레이시아 국책 연구소 최상위 자문위원 위촉…'양자 기술' 협력 교두보,https://www.boannews.com/media/view.asp?idx=139099&page=1&kind=3
모빌린트 ‘MLX-A1’, 연세대 도입으로 의료 AI 교육 본격화,https://www.boannews.com/media/view.asp?idx=139095&page=1&kind=3
